Daily rainfall(in mm) trends for Assam from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"11-Jul-2023",13.73,11.96
"12-Jul-2023",14.56,14.13
"13-Jul-2023",12.89,12.87
"14-Jul-2023",12.21,13.19
"15-Jul-2023",13.33,8.38
"16-Jul-2023",13.09,11.57
"17-Jul-2023",13.68,10.68
"18-Jul-2023",13.26,0.78
"19-Jul-2023",11.84,0.08
"20-Jul-2023",11.07,1.23
"21-Jul-2023",13.28,16.93
"22-Jul-2023",14.59,3.79
"23-Jul-2023",12.98,10.53
"24-Jul-2023",15.59,9.29
"25-Jul-2023",13.99,10.94
"26-Jul-2023",15.3,4.79
"27-Jul-2023",13.54,8.31
"28-Jul-2023",12.36,13.39
"29-Jul-2023",12.87,13.66
"30-Jul-2023",11.43,5.13
"31-Jul-2023",11.19,6.58
"01-Aug-2023",10.42,0.32
"02-Aug-2023",11.9,2.27
"03-Aug-2023",11.25,16.43
"04-Aug-2023",10.14,13.09
"05-Aug-2023",10.59,9.62
"06-Aug-2023",10.65,6.11
"07-Aug-2023",10.62,15.31
"08-Aug-2023",10.6,15.17
"09-Aug-2023",11.94,18.92
"10-Aug-2023",11.73,10.08
"11-Aug-2023",10.95,6.63
"12-Aug-2023",10.38,11.41
"13-Aug-2023",9.36,24.5
"14-Aug-2023",11.96,5.19
"15-Aug-2023",9.79,4.17
"16-Aug-2023",9.05,9.06
"17-Aug-2023",11.3,2.53
"18-Aug-2023",10.9,5.08
"19-Aug-2023",10.77,12.13
"20-Aug-2023",11.5,8.23
"21-Aug-2023",12.66,5.73
"22-Aug-2023",13.15,22.24
"23-Aug-2023",12.54,25.27
"24-Aug-2023",14.92,7.83
"25-Aug-2023",11.38,8.34
"26-Aug-2023",9.93,18.25
"27-Aug-2023",10.67,26.46
"28-Aug-2023",9.62,31.82
"29-Aug-2023",8.78,5.33
"30-Aug-2023",8.9,0.01
"31-Aug-2023",9.24,3.67
"01-Sep-2023",8.72,3.57
"02-Sep-2023",9.74,3.59
"03-Sep-2023",9.02,0.48
"04-Sep-2023",9.61,0.21
"05-Sep-2023",10.05,1.7
"06-Sep-2023",10.1,0.18
"07-Sep-2023",9.79,0.56
"08-Sep-2023",8.9,8.89
"09-Sep-2023",9.92,5.47
"10-Sep-2023",10.6,3.28
"11-Sep-2023",12.33,13.79
"12-Sep-2023",11.35,6.74
"13-Sep-2023",12.13,8.55
"14-Sep-2023",10.72,2.02
"15-Sep-2023",11.59,3.2
"16-Sep-2023",9.27,0.85
"17-Sep-2023",8.99,0.48
"18-Sep-2023",9.06,2.18
"19-Sep-2023",7.92,4.3
"20-Sep-2023",6.92,24.76
"21-Sep-2023",7.31,29.7
"22-Sep-2023",8.62,20.61
"23-Sep-2023",7.58,10.18
"24-Sep-2023",5.11,7.06
"25-Sep-2023",5.6,5.23
"26-Sep-2023",7.35,1.81
"27-Sep-2023",9.03,1.34
"28-Sep-2023",7.27,0.27
"29-Sep-2023",6.6,0.19
"30-Sep-2023",7.65,0.33
"01-Oct-2023",7.43,8.85
"02-Oct-2023",8.11,3.08
"03-Oct-2023",7.47,16.37
"04-Oct-2023",8.47,16.14
"05-Oct-2023",7.11,11.04
"06-Oct-2023",8.59,19.68
"07-Oct-2023",9.31,9.85
"08-Oct-2023",7.64,5.79
"09-Oct-2023",5.91,9.3
"10-Oct-2023",6.67,5
"11-Oct-2023",6.94,0.2
"12-Oct-2023",5.54,1.99
"13-Oct-2023",4.21,5.54
"14-Oct-2023",4.21,0.14
"15-Oct-2023",3.96,0.62
"16-Oct-2023",3.78,0.01
"17-Oct-2023",2.72,0
"18-Oct-2023",2.5,0.19
"19-Oct-2023",3.22,0.12
"20-Oct-2023",2.98,0.05
"21-Oct-2023",3.2,0
"22-Oct-2023",3.99,0
"23-Oct-2023",3.73,0.16
"24-Oct-2023",3.45,0.15
"25-Oct-2023",3.5,0.45
"26-Oct-2023",2.19,2.13
"27-Oct-2023",2.31,1.65
"28-Oct-2023",0.86,0.03
"29-Oct-2023",0.91,0.07
"30-Oct-2023",1.8,0
"31-Oct-2023",1.39,0
"01-Nov-2023",1.55,0
"02-Nov-2023",1.41,0
"03-Nov-2023",1.27,0
"04-Nov-2023",1.22,0.03
"05-Nov-2023",1.62,0.6
"06-Nov-2023",1.78,0
"07-Nov-2023",1.26,0
"08-Nov-2023",1.43,0
"09-Nov-2023",1.63,0
"10-Nov-2023",1.09,0
"11-Nov-2023",0.6,0
"12-Nov-2023",0.55,0
"13-Nov-2023",0.51,0
"14-Nov-2023",0.61,0
"15-Nov-2023",0.38,0
"16-Nov-2023",0.29,0
"17-Nov-2023",0.34,2.45
"18-Nov-2023",0.82,13.77
"19-Nov-2023",1.09,0.04
"20-Nov-2023",0.56,0
"21-Nov-2023",0.34,0
"22-Nov-2023",0.46,0.26
"23-Nov-2023",0.52,0
"24-Nov-2023",0.41,0
"25-Nov-2023",0.42,0
"26-Nov-2023",0.51,0
"27-Nov-2023",0.86,0
"28-Nov-2023",0.56,0
"29-Nov-2023",0.69,0
"30-Nov-2023",0.69,0
"01-Dec-2023",0.73,0
"02-Dec-2023",0.39,0
"03-Dec-2023",0.15,0
"04-Dec-2023",0.2,0
"05-Dec-2023",0.29,0
"06-Dec-2023",0.39,0
"07-Dec-2023",0.39,0.76
"08-Dec-2023",0.22,12.29
"09-Dec-2023",0.22,2.98
"10-Dec-2023",0.7,0.29
"11-Dec-2023",0.9,0.05
"12-Dec-2023",0.74,0
"13-Dec-2023",0.45,0.13
"14-Dec-2023",0.45,1.65
"15-Dec-2023",0.73,0.02
"16-Dec-2023",0.57,0
"17-Dec-2023",0.34,0
"18-Dec-2023",0.3,0
"19-Dec-2023",0.18,0
"20-Dec-2023",0.15,0
"21-Dec-2023",0.03,0
"22-Dec-2023",0.16,0
"23-Dec-2023",0.17,0
"24-Dec-2023",0.49,0
"25-Dec-2023",0.46,0.35
"26-Dec-2023",0.35,0
"27-Dec-2023",0.52,0
"28-Dec-2023",0.56,0
"29-Dec-2023",0.39,0
"30-Dec-2023",0.39,0
"31-Dec-2023",0.51,0.03
