Daily rainfall(in mm) trends for Gujarat from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"23-Nov-2022",0.35,0
"24-Nov-2022",0.34,0
"25-Nov-2022",0.57,0
"26-Nov-2022",0.3,0
"27-Nov-2022",0.08,0
"28-Nov-2022",0.13,0
"29-Nov-2022",0.11,0
"30-Nov-2022",0.13,0
"01-Dec-2022",0.14,0
"02-Dec-2022",0,0
"03-Dec-2022",0,0
"04-Dec-2022",0.06,0
"05-Dec-2022",0.08,0
"06-Dec-2022",0.01,0
"07-Dec-2022",0.01,0
"08-Dec-2022",0.02,0
"09-Dec-2022",0.04,0
"10-Dec-2022",0.06,0
"11-Dec-2022",0.04,0
"12-Dec-2022",0.09,0
"13-Dec-2022",0.01,0
"14-Dec-2022",0.04,0.01
"15-Dec-2022",0.17,0.21
"16-Dec-2022",0.46,0
"17-Dec-2022",0.04,0
"18-Dec-2022",0,0
"19-Dec-2022",0,0
"20-Dec-2022",0.01,0
"21-Dec-2022",0.11,0
"22-Dec-2022",0.19,0
"23-Dec-2022",0.04,0
"24-Dec-2022",0,0
"25-Dec-2022",0,0
"26-Dec-2022",0.03,0
"27-Dec-2022",0,0
"28-Dec-2022",0,0
"29-Dec-2022",0.01,0
"30-Dec-2022",0,0
"31-Dec-2022",0.01,0
"01-Jan-2023",0.01,0
"02-Jan-2023",0.09,0
"03-Jan-2023",0.07,0
"04-Jan-2023",0.05,0
"05-Jan-2023",0.09,0
"06-Jan-2023",0.08,0
"07-Jan-2023",0.08,0
"08-Jan-2023",0.06,0
"09-Jan-2023",0.05,0
"10-Jan-2023",0.01,0
"11-Jan-2023",0.03,0
"12-Jan-2023",0,0
"13-Jan-2023",0.01,0
"14-Jan-2023",0.01,0
"15-Jan-2023",0,0
"16-Jan-2023",0,0
"18-Jan-2023",0.05,0
"19-Jan-2023",0.07,0
"20-Jan-2023",0.06,0
"21-Jan-2023",0,0
"22-Jan-2023",0,0
"23-Jan-2023",0,0
"24-Jan-2023",0.08,0
"25-Jan-2023",0.01,0
"26-Jan-2023",0.01,0
"27-Jan-2023",0,0
"28-Jan-2023",0.04,0
"29-Jan-2023",0.01,1.13
"30-Jan-2023",0.07,0.77
"31-Jan-2023",0.05,0
"01-Feb-2023",0.01,0
"02-Feb-2023",0.04,0
"03-Feb-2023",0.01,0
"04-Feb-2023",0.1,0
"05-Feb-2023",0.05,0
"06-Feb-2023",0,0
"07-Feb-2023",0,0
"08-Feb-2023",0,0
"09-Feb-2023",0,0
"10-Feb-2023",0,0
"11-Feb-2023",0,0
"12-Feb-2023",0,0
"13-Feb-2023",0,0
"14-Feb-2023",0.03,0
"15-Feb-2023",0.08,0
"16-Feb-2023",0,0
"17-Feb-2023",0,0
"18-Feb-2023",0.03,0
"19-Feb-2023",0.2,0
"20-Feb-2023",0.06,0
"21-Feb-2023",0,0
"22-Feb-2023",0.01,0
"23-Feb-2023",0.01,0
"24-Feb-2023",0.03,0
"25-Feb-2023",0.02,0
"26-Feb-2023",0.07,0
"27-Feb-2023",0.08,0
"28-Feb-2023",0.03,0
"01-Mar-2023",0,0
"02-Mar-2023",0,0
"03-Mar-2023",0,0
"04-Mar-2023",0,0
"05-Mar-2023",0,0.06
"06-Mar-2023",0,0.11
"07-Mar-2023",0,1.95
"08-Mar-2023",0,0.36
"09-Mar-2023",0,0.15
"10-Mar-2023",0,0
"11-Mar-2023",0,0
"12-Mar-2023",0,0
"13-Mar-2023",0.04,0
"14-Mar-2023",0.01,0.1
"15-Mar-2023",0,0
"16-Mar-2023",0.06,0.26
"17-Mar-2023",0,0.33
"18-Mar-2023",0,1.13
"19-Mar-2023",0.01,2.77
"20-Mar-2023",0.01,1.95
"21-Mar-2023",0.02,0.5
"22-Mar-2023",0.08,0.37
"23-Mar-2023",0.23,1.12
"24-Mar-2023",0.38,0.68
"25-Mar-2023",0.27,0.08
"26-Mar-2023",0.1,0
"27-Mar-2023",0.01,0
"28-Mar-2023",0.04,0
"29-Mar-2023",0.03,0
"30-Mar-2023",0.03,0.02
"31-Mar-2023",0.01,0.72
"01-Apr-2023",0.01,0.28
"02-Apr-2023",0.03,0
"03-Apr-2023",0.02,0
"04-Apr-2023",0,0
"05-Apr-2023",0,0.03
"06-Apr-2023",0,0.03
"07-Apr-2023",0,0
"08-Apr-2023",0.01,0.02
"09-Apr-2023",0,0
"10-Apr-2023",0,0
"11-Apr-2023",0.01,0.01
"12-Apr-2023",0.01,0.01
"13-Apr-2023",0.03,0
"14-Apr-2023",0.03,0
"15-Apr-2023",0.09,0
"16-Apr-2023",0.05,0
"17-Apr-2023",0.25,0
"18-Apr-2023",0.4,0
"19-Apr-2023",0.11,0.06
"20-Apr-2023",0.01,0.01
"21-Apr-2023",0.01,0
"22-Apr-2023",0,0.18
"23-Apr-2023",0.01,0.16
"24-Apr-2023",0.05,0
"25-Apr-2023",0.03,0
"26-Apr-2023",0.03,0.01
"27-Apr-2023",0.05,0.04
"28-Apr-2023",0,0.13
"29-Apr-2023",0.01,1
"30-Apr-2023",0,3.62
"01-May-2023",0.01,1.08
"02-May-2023",0.01,1.6
"03-May-2023",0,1.39
"04-May-2023",0.02,1.37
"05-May-2023",0.04,3.91
"06-May-2023",0.14,1.08
"07-May-2023",0.26,0.05
"08-May-2023",0.16,0.04
"09-May-2023",0.11,0.02
"10-May-2023",0.05,0
"11-May-2023",0.03,0
"12-May-2023",0.07,0
"13-May-2023",0.04,0
"14-May-2023",0.03,0
"15-May-2023",0.1,0
"16-May-2023",0.08,0
"17-May-2023",0.08,0.12
"18-May-2023",0.12,0.12
"19-May-2023",0.02,0
"20-May-2023",0.02,0
"21-May-2023",0.04,0
"22-May-2023",0.05,0
"23-May-2023",0.06,0
"24-May-2023",0.06,0
"25-May-2023",0.16,0.02
"26-May-2023",0.32,0.02
"27-May-2023",0.48,0.04
"28-May-2023",0.18,0
"29-May-2023",0.22,3.72
"30-May-2023",0.4,2.03
"31-May-2023",0.54,0.15
"01-Jun-2023",0.8,0.12
"02-Jun-2023",0.66,0
"03-Jun-2023",0.94,0.31
"04-Jun-2023",1.55,0.69
"05-Jun-2023",1.87,5.07
"06-Jun-2023",2.25,0.46
"07-Jun-2023",1.5,0.06
"08-Jun-2023",1.12,0.04
"09-Jun-2023",1.05,0
"10-Jun-2023",1.13,0.05
"11-Jun-2023",2.34,0.24
"12-Jun-2023",2.04,0.19
"14-Jun-2023",2,9.64
"15-Jun-2023",2.58,5.67
"16-Jun-2023",3.04,21.57
"17-Jun-2023",2.7,50.83
"18-Jun-2023",2.16,15.86
"19-Jun-2023",2.51,2.22
"20-Jun-2023",3.88,0.05
"21-Jun-2023",4.8,0.02
"22-Jun-2023",5.6,0.02
"23-Jun-2023",6.54,0.16
"24-Jun-2023",4.27,1.34
"25-Jun-2023",5.02,5.14
"26-Jun-2023",5.69,5.26
"27-Jun-2023",6.19,10.06
"28-Jun-2023",6.19,9.74
"29-Jun-2023",7.53,14.97
"30-Jun-2023",7.09,38.94
"01-Jul-2023",8.39,36.51
"02-Jul-2023",9.29,23.11
"03-Jul-2023",9.15,4.32
"04-Jul-2023",9.22,2.23
"05-Jul-2023",8.36,1.75
"06-Jul-2023",8.68,13.28
"07-Jul-2023",9.95,15.77
"08-Jul-2023",8.83,19.46
"09-Jul-2023",8.48,18.79
"10-Jul-2023",8.06,34.57
"11-Jul-2023",9.61,18.88
"12-Jul-2023",7.53,5.9
"13-Jul-2023",7.75,4.71
"14-Jul-2023",9.93,4.01
"15-Jul-2023",9.71,6.51
"16-Jul-2023",9.76,6.98
"17-Jul-2023",9.88,5.4
"18-Jul-2023",8.79,3.11
"19-Jul-2023",8.68,15.27
"20-Jul-2023",7.82,23.8
"21-Jul-2023",6.7,24.61
"22-Jul-2023",6.1,13.04
"23-Jul-2023",5.78,37.25
"24-Jul-2023",7.47,16.35
"25-Jul-2023",8.12,11.41
"26-Jul-2023",9.03,6.11
"27-Jul-2023",10.55,8.1
"28-Jul-2023",8.79,14.83
"29-Jul-2023",8.78,7.73
"30-Jul-2023",7.35,8.85
"31-Jul-2023",6.48,4.19
"01-Aug-2023",7.51,3.4
"02-Aug-2023",6.28,2.27
"03-Aug-2023",6.13,0.93
"04-Aug-2023",8.1,0.56
"05-Aug-2023",11.01,1.46
"06-Aug-2023",8.09,1.3
"07-Aug-2023",6.53,0.37
"08-Aug-2023",7.05,0.17
"09-Aug-2023",7.11,0.22
"10-Aug-2023",8.28,0.62
"11-Aug-2023",8.67,1.5
"12-Aug-2023",8.32,1.29
"13-Aug-2023",6.74,1.67
"14-Aug-2023",4.68,0.15
"15-Aug-2023",4.84,0.17
"16-Aug-2023",6.63,0.25
"17-Aug-2023",9.55,0.34
"18-Aug-2023",7.96,0.21
"19-Aug-2023",5.82,0.06
"20-Aug-2023",5.24,0.22
"21-Aug-2023",4.41,2.31
"22-Aug-2023",3.63,0.96
"23-Aug-2023",3.86,0.73
"24-Aug-2023",5.58,0.8
"25-Aug-2023",4.69,0.49
"26-Aug-2023",5.11,0.22
"27-Aug-2023",5.17,0.87
"28-Aug-2023",5.76,0.04
"29-Aug-2023",6.74,0
"30-Aug-2023",7.08,0.02
"31-Aug-2023",6.42,0.02
"01-Sep-2023",6.63,0
"02-Sep-2023",5.57,0
"03-Sep-2023",4.96,0.03
"04-Sep-2023",4.6,0.05
"05-Sep-2023",4.72,0.06
"06-Sep-2023",6.19,0.17
"07-Sep-2023",6.36,6.39
"08-Sep-2023",4.73,7.25
"09-Sep-2023",3.87,11.79
"10-Sep-2023",4.91,2.67
"11-Sep-2023",4.8,0.05
"12-Sep-2023",4.03,0.04
"13-Sep-2023",3.63,0.04
"14-Sep-2023",3.44,0.42
"15-Sep-2023",2.5,2.14
"16-Sep-2023",2.31,5.45
"17-Sep-2023",2.29,26.8
"18-Sep-2023",2.27,30.97
"19-Sep-2023",2.18,36.97
"20-Sep-2023",2.2,27.37
"21-Sep-2023",2.27,4.12
"22-Sep-2023",2.4,2.59
"23-Sep-2023",3.54,1.07
"24-Sep-2023",4.42,5.41
"25-Sep-2023",2.82,4.74
"26-Sep-2023",2.47,1.57
"27-Sep-2023",2.49,2.8
"28-Sep-2023",2.07,2.68
"29-Sep-2023",2.43,2.25
"30-Sep-2023",2.24,0.23
"01-Oct-2023",1.7,0.3
"02-Oct-2023",1.07,0
"03-Oct-2023",0.85,0.18
"04-Oct-2023",0.72,0
"05-Oct-2023",0.46,0
"06-Oct-2023",0.74,0
"07-Oct-2023",1.23,0
"08-Oct-2023",1.27,0
"09-Oct-2023",1.07,0
"10-Oct-2023",1.25,0
"11-Oct-2023",0.68,0
"12-Oct-2023",0.51,0
"13-Oct-2023",0.7,0
"14-Oct-2023",0.64,0.6
"15-Oct-2023",0.52,0.67
"16-Oct-2023",0.37,0.07
"17-Oct-2023",0.28,0.05
"18-Oct-2023",0.26,0.01
"19-Oct-2023",0.07,0
"20-Oct-2023",0.11,0.03
"21-Oct-2023",0.34,0.03
"22-Oct-2023",0.52,0
"23-Oct-2023",0.59,0
"24-Oct-2023",0.28,0.02
"25-Oct-2023",0.05,0
"26-Oct-2023",0.02,0
"27-Oct-2023",0.01,0
"28-Oct-2023",0.04,0
"29-Oct-2023",0.07,0.27
"30-Oct-2023",0.22,0
"31-Oct-2023",0.6,0
"01-Nov-2023",0.56,0
"02-Nov-2023",0.6,0
"03-Nov-2023",0.28,0
"04-Nov-2023",0.2,0
"05-Nov-2023",0.14,0
"06-Nov-2023",0.18,0
"07-Nov-2023",0.46,0
"08-Nov-2023",0.86,0
"09-Nov-2023",1.07,0
"10-Nov-2023",0.15,0.01
"11-Nov-2023",0.11,0
"12-Nov-2023",0.32,0
"13-Nov-2023",0.11,0
"14-Nov-2023",0.12,0
"15-Nov-2023",0.09,0
"16-Nov-2023",0.28,0
"17-Nov-2023",0.44,0
"18-Nov-2023",0.7,0
"19-Nov-2023",0.58,0
"20-Nov-2023",0.23,0
"21-Nov-2023",0.59,0
"22-Nov-2023",0.81,0
"23-Nov-2023",0.35,0
"24-Nov-2023",0.34,0
"25-Nov-2023",0.57,0
"26-Nov-2023",0.3,0.29
"27-Nov-2023",0.08,22.97
"28-Nov-2023",0.13,0.75
"29-Nov-2023",0.11,0.01
"30-Nov-2023",0.13,0
"01-Dec-2023",0.14,0.01
"02-Dec-2023",0,0.09
"03-Dec-2023",0,0.41
"04-Dec-2023",0.06,0.52
"05-Dec-2023",0.08,0
"06-Dec-2023",0.01,0
"07-Dec-2023",0.01,0
"08-Dec-2023",0.02,0
"09-Dec-2023",0.04,0
"10-Dec-2023",0.06,0
"11-Dec-2023",0.04,0
"12-Dec-2023",0.09,0
"13-Dec-2023",0.01,0
"14-Dec-2023",0.04,0
"15-Dec-2023",0.17,0
"16-Dec-2023",0.46,0
"17-Dec-2023",0.04,0
"18-Dec-2023",0,0
"19-Dec-2023",0,0
"20-Dec-2023",0.01,0
"21-Dec-2023",0.11,0
"22-Dec-2023",0.19,0
"23-Dec-2023",0.04,0
"24-Dec-2023",0,0
"25-Dec-2023",0,0
"26-Dec-2023",0.03,0
"27-Dec-2023",0,0
"28-Dec-2023",0,0
"29-Dec-2023",0.01,0
"30-Dec-2023",0,0
"31-Dec-2023",0.01,0
