Daily rainfall(in mm) trends for Maharashtra from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"12-Oct-2022",2.18,13.54
"13-Oct-2022",1.87,7.83
"14-Oct-2022",1.5,7.58
"15-Oct-2022",1.55,10.03
"16-Oct-2022",1.27,2.09
"17-Oct-2022",1.33,7.07
"18-Oct-2022",2.13,12.79
"19-Oct-2022",1.8,5.63
"20-Oct-2022",1.55,6.08
"21-Oct-2022",1.36,6.86
"22-Oct-2022",1.2,3.34
"23-Oct-2022",1.52,0.1
"24-Oct-2022",1.71,0.01
"25-Oct-2022",1.43,0
"26-Oct-2022",1.02,0
"27-Oct-2022",1,0
"28-Oct-2022",0.97,0
"29-Oct-2022",0.92,0
"30-Oct-2022",1.01,0
"31-Oct-2022",0.83,0
"01-Nov-2022",0.78,0
"02-Nov-2022",0.71,0
"03-Nov-2022",0.66,0
"04-Nov-2022",0.8,0
"05-Nov-2022",0.86,0
"06-Nov-2022",0.86,0
"07-Nov-2022",0.97,0
"08-Nov-2022",1.06,0
"09-Nov-2022",0.83,0
"10-Nov-2022",0.67,0
"11-Nov-2022",0.79,0
"12-Nov-2022",0.59,0
"13-Nov-2022",0.75,0
"14-Nov-2022",0.84,0
"15-Nov-2022",0.68,0
"16-Nov-2022",0.4,0
"17-Nov-2022",0.38,0
"18-Nov-2022",0.54,0
"19-Nov-2022",1.26,0
"20-Nov-2022",0.61,0
"21-Nov-2022",0.7,0
"22-Nov-2022",1.07,0.01
"23-Nov-2022",1.46,0
"24-Nov-2022",0.53,0
"25-Nov-2022",0.41,0
"26-Nov-2022",0.66,0.02
"27-Nov-2022",0.51,0.01
"28-Nov-2022",0.92,0.01
"29-Nov-2022",0.64,0.26
"30-Nov-2022",0.26,0
"01-Dec-2022",0.24,0
"02-Dec-2022",0.37,0
"03-Dec-2022",0.29,0
"04-Dec-2022",0.34,0
"05-Dec-2022",0.33,0.03
"06-Dec-2022",0.19,0.02
"07-Dec-2022",0.03,0
"08-Dec-2022",0.04,0
"09-Dec-2022",0.08,0
"10-Dec-2022",0.25,0
"11-Dec-2022",0.4,0
"12-Dec-2022",0.36,0.25
"13-Dec-2022",0.34,0.26
"14-Dec-2022",0.27,0.06
"15-Dec-2022",0.17,0.52
"16-Dec-2022",0.26,0
"17-Dec-2022",0.22,0.01
"18-Dec-2022",0.17,0.03
"19-Dec-2022",0.16,0
"20-Dec-2022",0.12,0
"21-Dec-2022",0.11,0
"22-Dec-2022",0.26,0
"23-Dec-2022",0.26,0
"24-Dec-2022",0.16,0
"25-Dec-2022",0.19,0
"26-Dec-2022",0.14,0
"27-Dec-2022",0.16,0
"28-Dec-2022",0.22,0
"29-Dec-2022",0.17,0
"30-Dec-2022",0.13,0
"31-Dec-2022",0.16,0
"01-Jan-2023",0.31,0
"02-Jan-2023",0.12,0
"03-Jan-2023",0.07,0
"04-Jan-2023",0.14,0.01
"05-Jan-2023",0.15,0.07
"06-Jan-2023",0.15,0.02
"07-Jan-2023",0.13,0
"08-Jan-2023",0.23,0
"09-Jan-2023",0.25,0
"10-Jan-2023",0.26,0
"11-Jan-2023",0.26,0
"12-Jan-2023",0.19,0
"13-Jan-2023",0.11,0
"14-Jan-2023",0.17,0
"15-Jan-2023",0.17,0
"16-Jan-2023",0.07,0
"18-Jan-2023",0.23,0
"19-Jan-2023",0.14,0
"20-Jan-2023",0.15,0
"21-Jan-2023",0.19,0
"22-Jan-2023",0.09,0
"23-Jan-2023",0.12,0
"24-Jan-2023",0.08,0
"25-Jan-2023",0.24,0.05
"26-Jan-2023",0.2,0.02
"27-Jan-2023",0.17,0.06
"28-Jan-2023",0.18,0
"29-Jan-2023",0.19,0
"30-Jan-2023",0.21,0
"31-Jan-2023",0.21,0
"01-Feb-2023",0.12,0
"02-Feb-2023",0.04,0
"03-Feb-2023",0.09,0
"04-Feb-2023",0.15,0
"05-Feb-2023",0.07,0
"06-Feb-2023",0.21,0
"07-Feb-2023",0.2,0
"08-Feb-2023",0.13,0
"09-Feb-2023",0.1,0
"10-Feb-2023",0.06,0
"11-Feb-2023",0.09,0
"12-Feb-2023",0.14,0
"13-Feb-2023",0.16,0
"14-Feb-2023",0.13,0
"15-Feb-2023",0.22,0
"16-Feb-2023",0.14,0
"17-Feb-2023",0.14,0
"18-Feb-2023",0.2,0
"19-Feb-2023",0.33,0
"20-Feb-2023",0.24,0
"21-Feb-2023",0.23,0
"22-Feb-2023",0.31,0
"23-Feb-2023",0.17,0
"24-Feb-2023",0.2,0
"25-Feb-2023",0.23,0
"26-Feb-2023",0.17,0
"27-Feb-2023",0.17,0
"28-Feb-2023",0.1,0
"01-Mar-2023",0.14,0
"02-Mar-2023",0.29,0
"03-Mar-2023",0.36,0
"04-Mar-2023",0.17,0
"05-Mar-2023",0.13,0.04
"06-Mar-2023",0.07,0.15
"07-Mar-2023",0.12,1.08
"08-Mar-2023",0.15,0.08
"09-Mar-2023",0.18,0.01
"10-Mar-2023",0.29,0
"11-Mar-2023",0.5,0
"12-Mar-2023",0.19,0
"13-Mar-2023",0.18,0
"14-Mar-2023",0.2,0.05
"15-Mar-2023",0.21,0.02
"16-Mar-2023",0.18,0.49
"17-Mar-2023",0.15,0.73
"18-Mar-2023",0.17,1.71
"19-Mar-2023",0.13,3.64
"20-Mar-2023",0.2,0.93
"21-Mar-2023",0.21,0.29
"22-Mar-2023",0.14,0.24
"23-Mar-2023",0.17,0.07
"24-Mar-2023",0.13,0.08
"25-Mar-2023",0.19,0.04
"26-Mar-2023",0.29,0.16
"27-Mar-2023",0.28,0.24
"28-Mar-2023",0.22,0
"29-Mar-2023",0.3,0
"30-Mar-2023",0.3,0.01
"31-Mar-2023",0.23,0.01
"01-Apr-2023",0.19,0.22
"02-Apr-2023",0.23,0.03
"03-Apr-2023",0.2,0
"04-Apr-2023",0.22,0
"05-Apr-2023",0.33,0
"06-Apr-2023",0.28,0.06
"07-Apr-2023",0.25,0.77
"08-Apr-2023",0.17,3.36
"09-Apr-2023",0.22,0.96
"10-Apr-2023",0.2,1.33
"11-Apr-2023",0.2,0.13
"12-Apr-2023",0.25,0.18
"13-Apr-2023",0.34,0.03
"14-Apr-2023",0.27,0.41
"15-Apr-2023",0.38,0.9
"16-Apr-2023",0.36,0.7
"17-Apr-2023",0.33,0.27
"18-Apr-2023",0.44,0.02
"19-Apr-2023",0.32,0.24
"20-Apr-2023",0.29,0.39
"21-Apr-2023",0.18,1.27
"22-Apr-2023",0.21,0.51
"23-Apr-2023",0.23,1.29
"24-Apr-2023",0.22,0.2
"25-Apr-2023",0.27,0.22
"26-Apr-2023",0.3,1.29
"27-Apr-2023",0.31,2.97
"28-Apr-2023",0.28,3.84
"29-Apr-2023",0.17,4.63
"30-Apr-2023",0.26,6.6
"01-May-2023",0.39,6.55
"02-May-2023",0.44,1.08
"03-May-2023",0.57,7.45
"04-May-2023",0.55,1.09
"05-May-2023",0.39,1.77
"06-May-2023",0.24,0.46
"07-May-2023",0.19,0.42
"08-May-2023",0.25,1
"09-May-2023",0.3,1.24
"10-May-2023",0.26,1.18
"11-May-2023",0.28,0.04
"12-May-2023",0.42,0.08
"13-May-2023",0.46,0
"14-May-2023",0.57,0
"15-May-2023",0.45,0
"16-May-2023",0.49,0.11
"17-May-2023",0.6,0
"18-May-2023",0.57,0.17
"19-May-2023",0.64,0.02
"20-May-2023",0.74,0.01
"21-May-2023",0.83,0.01
"22-May-2023",0.88,0.26
"23-May-2023",0.86,0.22
"24-May-2023",1.09,0.36
"25-May-2023",1.54,0.2
"26-May-2023",1.21,0.09
"27-May-2023",1.05,0.11
"28-May-2023",1.09,0.13
"29-May-2023",1.19,0.37
"30-May-2023",1.31,1.05
"31-May-2023",1.44,0.64
"01-Jun-2023",2.37,0.54
"02-Jun-2023",2.42,0.07
"03-Jun-2023",2.45,0.03
"04-Jun-2023",3.44,0.19
"05-Jun-2023",4.57,3.26
"06-Jun-2023",4.53,0.28
"07-Jun-2023",4.73,0.07
"08-Jun-2023",3.78,0.24
"09-Jun-2023",3.76,0.5
"10-Jun-2023",3.51,0.67
"11-Jun-2023",4.52,2.01
"12-Jun-2023",5.42,0.89
"14-Jun-2023",5.8,1.55
"15-Jun-2023",6.69,0.98
"16-Jun-2023",6.77,0.1
"17-Jun-2023",7.07,0.75
"18-Jun-2023",6.95,0.53
"19-Jun-2023",6.81,0.37
"20-Jun-2023",8.12,0
"21-Jun-2023",8.65,0.26
"22-Jun-2023",9.02,0.63
"23-Jun-2023",8.61,3.53
"24-Jun-2023",8.71,5.84
"25-Jun-2023",9.65,12.79
"26-Jun-2023",11.39,11.06
"27-Jun-2023",11.59,15.75
"28-Jun-2023",10.78,17.49
"29-Jun-2023",10.22,13.49
"30-Jun-2023",9.92,12.73
"01-Jul-2023",12.04,11.57
"02-Jul-2023",12.85,8.95
"03-Jul-2023",10.97,9.98
"04-Jul-2023",11.14,5.75
"05-Jul-2023",12.06,14.9
"06-Jul-2023",11.3,17.38
"07-Jul-2023",10.97,15.7
"08-Jul-2023",11.15,15.56
"09-Jul-2023",10.82,13.82
"10-Jul-2023",10.4,5.37
"11-Jul-2023",10.98,8.36
"12-Jul-2023",11.51,9.06
"13-Jul-2023",10.04,10.12
"14-Jul-2023",10.58,9.24
"15-Jul-2023",11.06,9.88
"16-Jul-2023",10.42,13.63
"17-Jul-2023",10.58,10.12
"18-Jul-2023",11.1,16.94
"19-Jul-2023",11.34,38.59
"20-Jul-2023",11.06,24.74
"21-Jul-2023",10.88,22.5
"22-Jul-2023",10.42,32.1
"23-Jul-2023",10.11,18.8
"24-Jul-2023",12.16,15.84
"25-Jul-2023",11.17,15.98
"26-Jul-2023",12.25,22.48
"27-Jul-2023",10.2,27.1
"28-Jul-2023",10.63,33.41
"29-Jul-2023",10.53,9.26
"30-Jul-2023",10.81,4.1
"31-Jul-2023",10.98,4.8
"01-Aug-2023",11.08,6.18
"02-Aug-2023",11.37,6.12
"03-Aug-2023",11.67,6.63
"04-Aug-2023",11.14,5.54
"05-Aug-2023",9.73,3.57
"06-Aug-2023",9.07,4.05
"07-Aug-2023",9.62,2.57
"08-Aug-2023",10.37,0.8
"09-Aug-2023",10.79,1.23
"10-Aug-2023",9.41,0.87
"11-Aug-2023",8.46,1.73
"12-Aug-2023",8.61,1
"13-Aug-2023",10,1.82
"14-Aug-2023",9.22,1.66
"15-Aug-2023",8.05,1.04
"16-Aug-2023",10.1,1.9
"17-Aug-2023",9.84,1.78
"18-Aug-2023",8.22,8.31
"19-Aug-2023",7.93,11.15
"20-Aug-2023",7.93,15.85
"21-Aug-2023",8.33,3.46
"22-Aug-2023",8.87,1.26
"23-Aug-2023",8.25,3.62
"24-Aug-2023",7.03,3.4
"25-Aug-2023",7.03,4.01
"26-Aug-2023",6.84,4.5
"27-Aug-2023",6.68,5.16
"28-Aug-2023",6.86,3.28
"29-Aug-2023",6.59,1.61
"30-Aug-2023",7.99,0.43
"31-Aug-2023",8.39,0.53
"01-Sep-2023",8.15,1.03
"02-Sep-2023",8.48,1.88
"03-Sep-2023",8.26,2.43
"04-Sep-2023",8.01,11.56
"05-Sep-2023",7.63,5.76
"06-Sep-2023",6.68,5.62
"07-Sep-2023",5.77,10.28
"08-Sep-2023",5.7,19.91
"09-Sep-2023",6.15,21.98
"10-Sep-2023",6.37,8.6
"11-Sep-2023",5.1,2.36
"12-Sep-2023",5.39,2.6
"13-Sep-2023",5.55,2.63
"14-Sep-2023",5.86,4.71
"15-Sep-2023",4.81,7.89
"16-Sep-2023",4.67,9.41
"17-Sep-2023",4.98,4.88
"18-Sep-2023",4.67,3.46
"19-Sep-2023",5.35,5.18
"20-Sep-2023",5.84,3.3
"21-Sep-2023",6.04,6.75
"22-Sep-2023",7.31,20.83
"23-Sep-2023",7.03,12.4
"24-Sep-2023",6.79,15.2
"25-Sep-2023",6.22,9.3
"26-Sep-2023",6.24,8.94
"27-Sep-2023",6.2,13.75
"28-Sep-2023",5.6,6.2
"29-Sep-2023",5.46,5.04
"30-Sep-2023",5.02,11.92
"01-Oct-2023",4.27,4.92
"02-Oct-2023",4.36,10.04
"03-Oct-2023",4.78,0.89
"04-Oct-2023",3.92,0.1
"05-Oct-2023",2.94,0.22
"06-Oct-2023",2.61,0.09
"07-Oct-2023",2.74,0
"08-Oct-2023",3.25,0
"09-Oct-2023",3.92,0
"10-Oct-2023",3.75,0
"11-Oct-2023",2.67,0.14
"12-Oct-2023",2.18,0.21
"13-Oct-2023",1.87,0.2
"14-Oct-2023",1.5,0.03
"15-Oct-2023",1.55,0.01
"16-Oct-2023",1.27,0.37
"17-Oct-2023",1.33,0.26
"18-Oct-2023",2.13,0.39
"19-Oct-2023",1.8,0.04
"20-Oct-2023",1.55,0.27
"21-Oct-2023",1.36,0.3
"22-Oct-2023",1.2,0.15
"23-Oct-2023",1.52,0
"24-Oct-2023",1.71,0
"25-Oct-2023",1.43,0
"26-Oct-2023",1.02,0
"27-Oct-2023",1,0
"28-Oct-2023",0.97,0
"29-Oct-2023",0.92,0
"30-Oct-2023",1.01,0
"31-Oct-2023",0.83,0.07
"01-Nov-2023",0.78,0.04
"02-Nov-2023",0.71,0
"03-Nov-2023",0.66,0
"04-Nov-2023",0.8,0
"05-Nov-2023",0.86,0.09
"06-Nov-2023",0.86,0.04
"07-Nov-2023",0.97,0.04
"08-Nov-2023",1.06,0.79
"09-Nov-2023",0.83,1.34
"10-Nov-2023",0.67,0.26
"11-Nov-2023",0.79,0.63
"12-Nov-2023",0.59,0
"13-Nov-2023",0.75,0
"14-Nov-2023",0.84,0
"15-Nov-2023",0.68,0
"16-Nov-2023",0.4,0
"17-Nov-2023",0.38,0
"18-Nov-2023",0.54,0
"19-Nov-2023",1.26,0
"20-Nov-2023",0.61,0
"21-Nov-2023",0.7,0
"22-Nov-2023",1.07,0
"23-Nov-2023",1.46,0
"24-Nov-2023",0.53,0.04
"25-Nov-2023",0.41,0.11
"26-Nov-2023",0.66,0.36
"27-Nov-2023",0.51,16.36
"28-Nov-2023",0.92,6.45
"29-Nov-2023",0.64,5.97
"30-Nov-2023",0.26,1.28
"01-Dec-2023",0.24,4.31
"02-Dec-2023",0.37,0.52
"03-Dec-2023",0.29,0
"04-Dec-2023",0.34,0
"05-Dec-2023",0.33,0.06
"06-Dec-2023",0.19,0.48
"07-Dec-2023",0.03,1.03
"08-Dec-2023",0.04,0.03
"09-Dec-2023",0.08,0
"10-Dec-2023",0.25,0
"11-Dec-2023",0.4,0
"12-Dec-2023",0.36,0
"13-Dec-2023",0.34,0
"14-Dec-2023",0.27,0
"15-Dec-2023",0.17,0
"16-Dec-2023",0.26,0
"17-Dec-2023",0.22,0
"18-Dec-2023",0.17,0
"19-Dec-2023",0.16,0
"20-Dec-2023",0.12,0
"21-Dec-2023",0.11,0
"22-Dec-2023",0.26,0
"23-Dec-2023",0.26,0
"24-Dec-2023",0.16,0
"25-Dec-2023",0.19,0
"26-Dec-2023",0.14,0
"27-Dec-2023",0.16,0
"28-Dec-2023",0.22,0
"29-Dec-2023",0.17,0
"30-Dec-2023",0.13,0
"31-Dec-2023",0.16,0
