Daily rainfall(in mm) trends for Rajasthan from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"04-Jun-2022",0.52,0
"05-Jun-2022",0.39,0
"06-Jun-2022",0.6,0
"07-Jun-2022",0.59,0
"08-Jun-2022",0.87,0
"09-Jun-2022",0.88,0
"10-Jun-2022",0.72,0.01
"11-Jun-2022",0.78,0
"12-Jun-2022",0.82,1.45
"13-Jun-2022",1.26,0.29
"14-Jun-2022",0.95,5.94
"15-Jun-2022",1.09,0.37
"16-Jun-2022",1.41,0.15
"17-Jun-2022",1.13,1.74
"18-Jun-2022",1.16,5.53
"19-Jun-2022",1.25,5.34
"20-Jun-2022",1.19,9.65
"21-Jun-2022",1.37,7.86
"22-Jun-2022",1.59,6.47
"23-Jun-2022",1.66,2.05
"24-Jun-2022",1.95,0.44
"25-Jun-2022",1.72,0
"26-Jun-2022",2.71,0.01
"27-Jun-2022",2.59,0.22
"28-Jun-2022",2.77,0.48
"29-Jun-2022",3.91,1.75
"30-Jun-2022",3.87,4.3
"01-Jul-2022",3.08,12.14
"02-Jul-2022",2.79,13.6
"03-Jul-2022",4.21,7.7
"04-Jul-2022",3.83,7.42
"05-Jul-2022",4.04,4.26
"06-Jul-2022",4.27,7.1
"07-Jul-2022",5.13,4.64
"08-Jul-2022",4.66,10.45
"09-Jul-2022",4.55,2.36
"10-Jul-2022",4.37,4.8
"11-Jul-2022",4.7,9.78
"12-Jul-2022",5.11,5.35
"13-Jul-2022",5.38,5.77
"14-Jul-2022",5.76,6.91
"15-Jul-2022",5.35,19.35
"18-Jul-2022",6.13,7.43
"19-Jul-2022",6.39,10.19
"20-Jul-2022",5.11,7.29
"21-Jul-2022",5.24,9.7
"22-Jul-2022",5.38,3.32
"23-Jul-2022",5.3,9.67
"24-Jul-2022",5.44,14.45
"25-Jul-2022",5.78,7.26
"26-Jul-2022",5.81,19.45
"27-Jul-2022",5.8,18.69
"28-Jul-2022",4.77,6.91
"29-Jul-2022",4.76,4.52
"30-Jul-2022",4.69,3.69
"31-Jul-2022",4.56,0.94
"01-Aug-2022",3.71,4.61
"02-Aug-2022",4.2,2.54
"03-Aug-2022",4.06,4.83
"04-Aug-2022",6.24,3.33
"05-Aug-2022",5.89,7.47
"06-Aug-2022",5.66,6.86
"07-Aug-2022",4.53,1.73
"08-Aug-2022",4.21,8.92
"09-Aug-2022",4.97,7.56
"10-Aug-2022",5.94,6.72
"11-Aug-2022",5.55,5.78
"12-Aug-2022",6.19,5.98
"13-Aug-2022",5.29,14.13
"14-Aug-2022",5.19,11.42
"15-Aug-2022",5.5,5.09
"16-Aug-2022",5.98,13.28
"17-Aug-2022",5.34,20.35
"18-Aug-2022",5.18,13.11
"19-Aug-2022",4.59,4
"20-Aug-2022",5.61,0.81
"21-Aug-2022",5.75,1.52
"22-Aug-2022",4.16,15.98
"23-Aug-2022",5.32,23.86
"24-Aug-2022",5.41,12.87
"25-Aug-2022",4.56,5.33
"26-Aug-2022",4.4,1.13
"27-Aug-2022",4.41,0.58
"28-Aug-2022",4.53,0.1
"29-Aug-2022",3.58,0.01
"30-Aug-2022",3.72,0.26
"31-Aug-2022",3.5,1.13
"01-Sep-2022",4.65,0.51
"02-Sep-2022",4.69,3.49
"03-Sep-2022",3.98,1.61
"04-Sep-2022",3.62,0.22
"05-Sep-2022",3.72,0.08
"06-Sep-2022",4.1,0
"07-Sep-2022",3.82,0.24
"08-Sep-2022",3.6,0.2
"09-Sep-2022",2.8,0.05
"10-Sep-2022",2.53,0.33
"11-Sep-2022",2.72,2.84
"12-Sep-2022",2.92,3.68
"13-Sep-2022",2.46,0.97
"14-Sep-2022",1.88,2.3
"15-Sep-2022",1.98,7.03
"16-Sep-2022",1.62,3.13
"17-Sep-2022",1.48,0.59
"18-Sep-2022",1.32,0.12
"19-Sep-2022",1.16,0.01
"20-Sep-2022",1.22,0.28
"21-Sep-2022",1.04,1.11
"22-Sep-2022",0.99,3.1
"23-Sep-2022",1.49,7.57
"24-Sep-2022",2.31,11.66
"25-Sep-2022",2.24,2.75
"26-Sep-2022",1.52,0.07
"27-Sep-2022",0.93,0.37
"28-Sep-2022",0.76,0.29
"29-Sep-2022",0.62,0.44
"30-Sep-2022",0.64,0.53
"01-Oct-2022",0.8,0.25
"02-Oct-2022",0.57,0.03
"03-Oct-2022",0.63,0.01
"04-Oct-2022",0.62,0
"05-Oct-2022",0.56,0
"06-Oct-2022",0.42,0.43
"07-Oct-2022",0.52,1.52
"08-Oct-2022",0.58,9.5
"09-Oct-2022",0.51,18.14
"10-Oct-2022",0.43,2.98
"11-Oct-2022",0.68,0.22
"12-Oct-2022",0.48,0.12
"13-Oct-2022",0.22,0
"14-Oct-2022",0.11,0
"15-Oct-2022",0.09,0
"16-Oct-2022",0.06,0
"17-Oct-2022",0.16,0
"18-Oct-2022",0.27,0
"19-Oct-2022",0.15,0
"20-Oct-2022",0.06,0
"21-Oct-2022",0.16,0
"22-Oct-2022",0.21,0
"23-Oct-2022",0.23,0
"24-Oct-2022",0.31,0
"25-Oct-2022",0.05,0
"26-Oct-2022",0.01,0
"27-Oct-2022",0,0
"28-Oct-2022",0.02,0
"29-Oct-2022",0.04,0
"30-Oct-2022",0.05,0
"31-Oct-2022",0.08,0
"01-Nov-2022",0.21,0
"02-Nov-2022",0.13,0
"03-Nov-2022",0.37,0
"04-Nov-2022",0.05,0
"05-Nov-2022",0.05,0
"06-Nov-2022",0.09,0
"07-Nov-2022",0.05,0
"08-Nov-2022",0.16,0.01
"09-Nov-2022",0.34,0.78
"10-Nov-2022",0.11,0.22
"11-Nov-2022",0.04,0.05
"12-Nov-2022",0.19,0
"13-Nov-2022",0.08,0
"14-Nov-2022",0.01,0
"15-Nov-2022",0.03,0.05
"16-Nov-2022",0.03,0
"17-Nov-2022",0.1,0
"18-Nov-2022",0.25,0
"19-Nov-2022",0.14,0
"20-Nov-2022",0.12,0
"21-Nov-2022",0.26,0
"22-Nov-2022",0.26,0
"23-Nov-2022",0.31,0
"24-Nov-2022",0.24,0
"25-Nov-2022",0.26,0
"26-Nov-2022",0.09,0
"27-Nov-2022",0.1,0
"28-Nov-2022",0.27,0
"29-Nov-2022",0.11,0
"30-Nov-2022",0.06,0
"01-Dec-2022",0.08,0
"02-Dec-2022",0.09,0
"03-Dec-2022",0.13,0
"04-Dec-2022",0.03,0
"05-Dec-2022",0.06,0
"06-Dec-2022",0.1,0
"07-Dec-2022",0.07,0
"08-Dec-2022",0.07,0
"09-Dec-2022",0.05,0
"10-Dec-2022",0.05,0
"11-Dec-2022",0.14,0
"12-Dec-2022",0.29,0
"13-Dec-2022",0.02,0
"14-Dec-2022",0.06,0
"15-Dec-2022",0.06,0
"16-Dec-2022",0.09,0
"17-Dec-2022",0.08,0
"18-Dec-2022",0.03,0
"19-Dec-2022",0.02,0
"20-Dec-2022",0.02,0
"21-Dec-2022",0.05,0
"22-Dec-2022",0.14,0
"23-Dec-2022",0.31,0
"24-Dec-2022",0.08,0
"25-Dec-2022",0.03,0
"26-Dec-2022",0.1,0
"27-Dec-2022",0.1,0
"28-Dec-2022",0.09,0
"29-Dec-2022",0.07,0
"30-Dec-2022",0.11,0
"31-Dec-2022",0.04,0
"01-Jan-2023",0.15,0
"02-Jan-2023",0.15,0
"03-Jan-2023",0.16,0
"04-Jan-2023",0.15,0
"05-Jan-2023",0.28,0
"06-Jan-2023",0.16,0
"07-Jan-2023",0.19,0
"08-Jan-2023",0.33,0
"09-Jan-2023",0.47,0
"10-Jan-2023",0.18,0
"11-Jan-2023",0.05,0
"12-Jan-2023",0.08,0.01
"13-Jan-2023",0.03,0
"14-Jan-2023",0.07,0
"15-Jan-2023",0.11,0
"16-Jan-2023",0.13,0
"18-Jan-2023",0.15,0
"19-Jan-2023",0.23,0
"20-Jan-2023",0.27,0.19
"21-Jan-2023",0.06,0
"22-Jan-2023",0.04,0
"23-Jan-2023",0.08,0
"24-Jan-2023",0.29,0.26
"25-Jan-2023",0.16,0.05
"26-Jan-2023",0.12,0.01
"27-Jan-2023",0.08,0
"28-Jan-2023",0.13,0
"29-Jan-2023",0.26,2.32
"30-Jan-2023",0.08,9.42
"31-Jan-2023",0.2,0.44
"01-Feb-2023",0.17,0
"02-Feb-2023",0.05,0
"03-Feb-2023",0.08,0
"04-Feb-2023",0.21,0
"05-Feb-2023",0.14,0
"06-Feb-2023",0.01,0
"07-Feb-2023",0.07,0
"08-Feb-2023",0.02,0
"09-Feb-2023",0.08,0
"10-Feb-2023",0.25,0
"11-Feb-2023",0.03,0
"12-Feb-2023",0.07,0
"13-Feb-2023",0.22,0
"14-Feb-2023",0.09,0
"15-Feb-2023",0.25,0
"16-Feb-2023",0.4,0
"17-Feb-2023",0.25,0
"18-Feb-2023",0.25,0
"19-Feb-2023",0.59,0
"20-Feb-2023",0.26,0
"21-Feb-2023",0.08,0
"22-Feb-2023",0.08,0
"23-Feb-2023",0.12,0
"24-Feb-2023",0.16,0
"25-Feb-2023",0.17,0
"26-Feb-2023",0.12,0
"27-Feb-2023",0.2,0
"28-Feb-2023",0.27,0
"01-Mar-2023",0.18,0.05
"02-Mar-2023",0.07,0.06
"03-Mar-2023",0.03,0
"04-Mar-2023",0.09,0.09
"05-Mar-2023",0.12,0.69
"06-Mar-2023",0.11,0.11
"07-Mar-2023",0.03,0.75
"08-Mar-2023",0.07,0.5
"09-Mar-2023",0.06,0.58
"10-Mar-2023",0.09,0.01
"11-Mar-2023",0.17,0
"12-Mar-2023",0.14,0
"13-Mar-2023",0.07,0
"14-Mar-2023",0.06,0
"15-Mar-2023",0.08,0.06
"16-Mar-2023",0.05,0.01
"17-Mar-2023",0.05,0.99
"18-Mar-2023",0.05,2.17
"19-Mar-2023",0.06,0.59
"20-Mar-2023",0.1,3.61
"21-Mar-2023",0.18,1.43
"22-Mar-2023",0.25,0.72
"23-Mar-2023",0.15,0.59
"24-Mar-2023",0.24,1.13
"25-Mar-2023",0.6,1.08
"26-Mar-2023",0.41,0
"27-Mar-2023",0.12,0
"28-Mar-2023",0.07,0
"29-Mar-2023",0.05,0
"30-Mar-2023",0.1,0.34
"31-Mar-2023",0.07,2.81
"01-Apr-2023",0.09,3.14
"02-Apr-2023",0.18,0.46
"03-Apr-2023",0.19,0.05
"04-Apr-2023",0.03,1.3
"05-Apr-2023",0.03,0.01
"06-Apr-2023",0.02,0.38
"07-Apr-2023",0.04,0
"08-Apr-2023",0.02,0
"09-Apr-2023",0.02,0.02
"10-Apr-2023",0.07,0
"11-Apr-2023",0.02,0.02
"12-Apr-2023",0.11,0
"13-Apr-2023",0.08,0
"14-Apr-2023",0.3,0
"15-Apr-2023",0.26,0
"16-Apr-2023",0.14,0.01
"17-Apr-2023",0.1,0.04
"18-Apr-2023",0.14,0
"19-Apr-2023",0.1,0.37
"20-Apr-2023",0.08,0
"21-Apr-2023",0.03,0
"22-Apr-2023",0.03,0
"23-Apr-2023",0.04,0
"24-Apr-2023",0.1,0.08
"25-Apr-2023",0.1,0
"26-Apr-2023",0.28,0
"27-Apr-2023",0.09,0.32
"28-Apr-2023",0.21,1
"29-Apr-2023",0.06,3.2
"30-Apr-2023",0.05,3.23
"01-May-2023",0.11,5.08
"02-May-2023",0.14,1.92
"03-May-2023",0.11,3.18
"04-May-2023",0.07,1.08
"05-May-2023",0.08,0.48
"06-May-2023",0.09,0.18
"07-May-2023",0.27,0.19
"08-May-2023",0.27,0.04
"09-May-2023",0.46,0
"10-May-2023",0.25,0
"11-May-2023",0.37,0
"12-May-2023",0.46,0
"13-May-2023",0.29,0
"14-May-2023",0.35,0.08
"15-May-2023",0.12,0.78
"16-May-2023",0.24,0.56
"17-May-2023",0.35,0.18
"18-May-2023",0.23,1.23
"19-May-2023",0.36,0
"20-May-2023",0.26,0
"21-May-2023",0.49,0.01
"22-May-2023",0.39,0.09
"23-May-2023",0.43,0.02
"24-May-2023",0.21,0.73
"25-May-2023",0.26,8.72
"26-May-2023",0.54,11.71
"27-May-2023",0.69,4.38
"28-May-2023",0.58,1.46
"29-May-2023",0.68,11.8
"30-May-2023",0.48,4.07
"31-May-2023",0.73,3.65
"01-Jun-2023",0.54,4.9
"02-Jun-2023",0.69,1.49
"03-Jun-2023",0.62,0.26
"04-Jun-2023",0.52,7.93
"05-Jun-2023",0.39,0.1
"06-Jun-2023",0.6,1.26
"07-Jun-2023",0.59,1.16
"08-Jun-2023",0.87,0.01
"09-Jun-2023",0.88,0.6
"10-Jun-2023",0.72,0.26
"11-Jun-2023",0.78,0.76
"12-Jun-2023",0.82,0.01
"14-Jun-2023",0.95,0.09
"15-Jun-2023",1.09,0.08
"16-Jun-2023",1.41,2.04
"17-Jun-2023",1.13,9.38
"18-Jun-2023",1.16,35.29
"19-Jun-2023",1.25,24.87
"20-Jun-2023",1.19,9.55
"21-Jun-2023",1.37,2.36
"22-Jun-2023",1.59,0.93
"23-Jun-2023",1.66,0.72
"24-Jun-2023",1.95,0.39
"25-Jun-2023",1.72,6.04
"26-Jun-2023",2.71,6.61
"27-Jun-2023",2.59,7.89
"28-Jun-2023",2.77,7.47
"29-Jun-2023",3.91,6.98
"30-Jun-2023",3.87,10.19
"01-Jul-2023",3.08,6.46
"02-Jul-2023",2.79,4.51
"03-Jul-2023",4.21,1.84
"04-Jul-2023",3.83,0.82
"05-Jul-2023",4.04,1.33
"06-Jul-2023",4.27,7.35
"07-Jul-2023",5.13,11.55
"08-Jul-2023",4.66,18.28
"09-Jul-2023",4.55,12.06
"10-Jul-2023",4.37,15.83
"11-Jul-2023",4.7,9.8
"12-Jul-2023",5.11,1.99
"13-Jul-2023",5.38,1.66
"14-Jul-2023",5.76,4.61
"15-Jul-2023",5.35,2.07
"16-Jul-2023",5.84,6.71
"17-Jul-2023",6.29,7.58
"18-Jul-2023",6.13,4.13
"19-Jul-2023",6.39,4.7
"20-Jul-2023",5.11,6.65
"21-Jul-2023",5.24,2.98
"22-Jul-2023",5.38,13.57
"23-Jul-2023",5.3,9.23
"24-Jul-2023",5.44,5.67
"25-Jul-2023",5.78,3.99
"26-Jul-2023",5.81,6.61
"27-Jul-2023",5.8,13.73
"28-Jul-2023",4.77,13.42
"29-Jul-2023",4.76,11.19
"30-Jul-2023",4.69,10.97
"31-Jul-2023",4.56,3.59
"01-Aug-2023",3.71,2.62
"02-Aug-2023",4.2,0.86
"03-Aug-2023",4.06,1
"04-Aug-2023",6.24,1.4
"05-Aug-2023",5.89,1.77
"06-Aug-2023",5.66,2.07
"07-Aug-2023",4.53,0.05
"08-Aug-2023",4.21,0.02
"09-Aug-2023",4.97,0.02
"10-Aug-2023",5.94,0.06
"11-Aug-2023",5.55,0.08
"12-Aug-2023",6.19,0.05
"13-Aug-2023",5.29,0.03
"14-Aug-2023",5.19,0.04
"15-Aug-2023",5.5,0.03
"16-Aug-2023",5.98,0.57
"17-Aug-2023",5.34,0.61
"18-Aug-2023",5.18,0.07
"19-Aug-2023",4.59,1.48
"20-Aug-2023",5.61,4.66
"21-Aug-2023",5.75,4.85
"22-Aug-2023",4.16,2.36
"23-Aug-2023",5.32,5.31
"24-Aug-2023",5.41,0.87
"25-Aug-2023",4.56,0.04
"26-Aug-2023",4.4,0
"27-Aug-2023",4.41,0.05
"28-Aug-2023",4.53,0.28
"29-Aug-2023",3.58,0.08
"30-Aug-2023",3.72,0
"31-Aug-2023",3.5,0.08
"01-Sep-2023",4.65,0
"02-Sep-2023",4.69,0.02
"03-Sep-2023",3.98,0
"04-Sep-2023",3.62,0
"05-Sep-2023",3.72,0
"06-Sep-2023",4.1,1.21
"07-Sep-2023",3.82,2.15
"08-Sep-2023",3.6,1.7
"09-Sep-2023",2.8,2.86
"10-Sep-2023",2.53,3.5
"11-Sep-2023",2.72,1.71
"12-Sep-2023",2.92,1.28
"13-Sep-2023",2.46,3.22
"14-Sep-2023",1.88,1.34
"15-Sep-2023",1.98,4.65
"16-Sep-2023",1.62,8.33
"17-Sep-2023",1.48,17.07
"18-Sep-2023",1.32,10.49
"19-Sep-2023",1.16,7.27
"20-Sep-2023",1.22,2.69
"21-Sep-2023",1.04,0.93
"22-Sep-2023",0.99,0.73
"23-Sep-2023",1.49,1.74
"24-Sep-2023",2.31,2.12
"25-Sep-2023",2.24,2.7
"26-Sep-2023",1.52,1.63
"27-Sep-2023",0.93,0.91
"28-Sep-2023",0.76,1.75
"29-Sep-2023",0.62,0.48
"30-Sep-2023",0.64,0.04
"01-Oct-2023",0.8,0
"02-Oct-2023",0.57,0
"03-Oct-2023",0.63,0
"04-Oct-2023",0.62,0
"05-Oct-2023",0.56,0
"06-Oct-2023",0.42,0
"07-Oct-2023",0.52,0
"08-Oct-2023",0.58,0
"09-Oct-2023",0.51,0
"10-Oct-2023",0.43,0
"11-Oct-2023",0.68,0.01
"12-Oct-2023",0.48,0
"13-Oct-2023",0.22,0
"14-Oct-2023",0.11,0
"15-Oct-2023",0.09,0
"16-Oct-2023",0.06,1.11
"17-Oct-2023",0.16,6.33
"18-Oct-2023",0.27,0.3
"19-Oct-2023",0.15,0
"20-Oct-2023",0.06,0
"21-Oct-2023",0.16,0
"22-Oct-2023",0.21,0.38
"23-Oct-2023",0.23,0.28
"24-Oct-2023",0.31,0
"25-Oct-2023",0.05,0.01
"26-Oct-2023",0.01,0
"27-Oct-2023",0,0
"28-Oct-2023",0.02,0
"29-Oct-2023",0.04,0
"30-Oct-2023",0.05,0
"31-Oct-2023",0.08,0
"01-Nov-2023",0.21,0.02
"02-Nov-2023",0.13,0.02
"03-Nov-2023",0.37,0
"04-Nov-2023",0.05,0
"05-Nov-2023",0.05,0
"06-Nov-2023",0.09,0
"07-Nov-2023",0.05,0
"08-Nov-2023",0.16,0
"09-Nov-2023",0.34,0
"10-Nov-2023",0.11,0.3
"11-Nov-2023",0.04,0.22
"12-Nov-2023",0.19,0
"13-Nov-2023",0.08,0
"14-Nov-2023",0.01,0
"15-Nov-2023",0.03,0
"16-Nov-2023",0.03,0
"17-Nov-2023",0.1,0
"18-Nov-2023",0.25,0
"19-Nov-2023",0.14,0
"20-Nov-2023",0.12,0
"21-Nov-2023",0.26,0
"22-Nov-2023",0.26,0
"23-Nov-2023",0.31,0
"24-Nov-2023",0.24,0
"25-Nov-2023",0.26,0
"26-Nov-2023",0.09,0.22
"27-Nov-2023",0.1,6.86
"28-Nov-2023",0.27,1.68
"29-Nov-2023",0.11,0.06
"30-Nov-2023",0.06,0.06
"01-Dec-2023",0.08,0.21
"02-Dec-2023",0.09,0.32
"03-Dec-2023",0.13,0.23
"04-Dec-2023",0.03,4.31
"05-Dec-2023",0.06,0.05
"06-Dec-2023",0.1,0
"07-Dec-2023",0.07,0
"08-Dec-2023",0.07,0
"09-Dec-2023",0.05,0
"10-Dec-2023",0.05,0
"11-Dec-2023",0.14,0
"12-Dec-2023",0.29,0
"13-Dec-2023",0.02,0
"14-Dec-2023",0.06,0
"15-Dec-2023",0.06,0
"16-Dec-2023",0.09,0
"17-Dec-2023",0.08,0
"18-Dec-2023",0.03,0
"19-Dec-2023",0.02,0
"20-Dec-2023",0.02,0
"21-Dec-2023",0.05,0
"22-Dec-2023",0.14,0
"23-Dec-2023",0.31,0
"24-Dec-2023",0.08,0
"25-Dec-2023",0.03,0
"26-Dec-2023",0.1,0
"27-Dec-2023",0.1,0
"28-Dec-2023",0.09,0
"29-Dec-2023",0.07,0
"30-Dec-2023",0.11,0
"31-Dec-2023",0.04,0
