Daily rainfall(in mm) trends for Tamilnadu from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"01-Jan-2020",1.21,1.42
"02-Jan-2020",0.74,2.83
"03-Jan-2020",1.38,0.16
"04-Jan-2020",0.92,0.02
"05-Jan-2020",0.82,0.48
"06-Jan-2020",0.92,0.61
"07-Jan-2020",1.53,1.05
"08-Jan-2020",1.12,0.33
"09-Jan-2020",1.23,0
"10-Jan-2020",1.16,0
"11-Jan-2020",1.75,0
"12-Jan-2020",1.29,0
"13-Jan-2020",0.54,0
"14-Jan-2020",0.55,0
"15-Jan-2020",0.66,0
"16-Jan-2020",0.84,0
"17-Jan-2020",0.64,0.03
"18-Jan-2020",0.7,0.36
"19-Jan-2020",0.22,2.62
"20-Jan-2020",0.29,0.43
"21-Jan-2020",0.43,0
"22-Jan-2020",0.12,0.05
"23-Jan-2020",0.2,0
"24-Jan-2020",0.35,0.02
"25-Jan-2020",0.32,0
"26-Jan-2020",0.12,0
"27-Jan-2020",0.17,0
"28-Jan-2020",0.37,0
"29-Jan-2020",0.48,0
"30-Jan-2020",0.55,0
"31-Jan-2020",0.35,0
"01-Feb-2020",0.27,0
"02-Feb-2020",0.46,0
"03-Feb-2020",0.45,0
"04-Feb-2020",0.17,0
"05-Feb-2020",0.24,0.01
"06-Feb-2020",0.52,0
"07-Feb-2020",0.38,0
"08-Feb-2020",0.25,0
"09-Feb-2020",0.22,0
"10-Feb-2020",0.07,0.01
"11-Feb-2020",0.07,0.02
"12-Feb-2020",0.31,0.08
"13-Feb-2020",0.86,0.01
"14-Feb-2020",0.62,0
"15-Feb-2020",0.41,0
"16-Feb-2020",0.36,0
"17-Feb-2020",0.51,0
"18-Feb-2020",0.8,0
"19-Feb-2020",1.01,0
"20-Feb-2020",1.96,0
"21-Feb-2020",1.12,0
"22-Feb-2020",1.06,0.97
"23-Feb-2020",0.54,0.06
"24-Feb-2020",0.6,0
"25-Feb-2020",0.47,0
"26-Feb-2020",0.33,0
"27-Feb-2020",0.26,0
"28-Feb-2020",0.47,0.01
"29-Feb-2020",0,0.02
"01-Mar-2020",0.43,0
"02-Mar-2020",0.53,0.02
"03-Mar-2020",0.64,0.21
"04-Mar-2020",0.95,0.11
"05-Mar-2020",1.08,0.14
"06-Mar-2020",1.22,0
"07-Mar-2020",0.93,0.3
"08-Mar-2020",0.7,0.01
"09-Mar-2020",0.34,0.01
"10-Mar-2020",0.35,0.28
"11-Mar-2020",0.63,0.01
"12-Mar-2020",0.65,0
"13-Mar-2020",0.74,0
"14-Mar-2020",0.61,0
"15-Mar-2020",0.53,0
"16-Mar-2020",0.55,0
"17-Mar-2020",0.48,0
"18-Mar-2020",0.49,0
"19-Mar-2020",0.26,0
"20-Mar-2020",0.32,0.02
"21-Mar-2020",0.58,0.28
"22-Mar-2020",0.65,1.16
"23-Mar-2020",0.41,0.13
"24-Mar-2020",0.62,0.13
"25-Mar-2020",0.43,0
"26-Mar-2020",0.76,0
"27-Mar-2020",1.07,0
"28-Mar-2020",0.83,0
"29-Mar-2020",0.74,0
"30-Mar-2020",0.55,0
"31-Mar-2020",0.86,0
"01-Apr-2020",1.29,0
"02-Apr-2020",1.41,0
"03-Apr-2020",1.22,0
"04-Apr-2020",0.91,0
"05-Apr-2020",1.23,0.44
"06-Apr-2020",1.61,1.68
"07-Apr-2020",0.96,0.62
"08-Apr-2020",0.86,2.24
"09-Apr-2020",0.93,1.79
"10-Apr-2020",1.33,7.88
"11-Apr-2020",1.73,0.38
"12-Apr-2020",2.15,0.01
"13-Apr-2020",1.74,0.02
"14-Apr-2020",1.42,0
"15-Apr-2020",1.24,0.17
"16-Apr-2020",1.01,0.15
"17-Apr-2020",1.39,0.12
"18-Apr-2020",1.05,0.01
"19-Apr-2020",1.18,0.97
"20-Apr-2020",2.03,0.83
"21-Apr-2020",2.01,0.24
"22-Apr-2020",1.47,0.09
"23-Apr-2020",1.8,0.17
"24-Apr-2020",1.9,0.65
"25-Apr-2020",2.29,0.47
"26-Apr-2020",1.1,2.37
"27-Apr-2020",1.38,2.14
"28-Apr-2020",1.53,1.03
"29-Apr-2020",1.39,4.12
"30-Apr-2020",1.35,1.99
"01-May-2020",2.26,3.14
"02-May-2020",1.77,0.37
"03-May-2020",1.49,0.52
"04-May-2020",1.67,0.03
"05-May-2020",1.43,0.04
"06-May-2020",1.94,0.01
"07-May-2020",1.64,0.42
"08-May-2020",1.14,1.12
"09-May-2020",1.59,0.72
"13-May-2020",3.32,2.69
"14-May-2020",2.06,0.49
"15-May-2020",2.25,0.62
"16-May-2020",2.81,1.1
"17-May-2020",3.36,0.17
"18-May-2020",4.04,4.12
"19-May-2020",2.87,1.2
"20-May-2020",2.34,0.04
"21-May-2020",2.2,0.61
"22-May-2020",2.13,0.97
"23-May-2020",1.59,1.01
"24-May-2020",2.23,0.15
"25-May-2020",1.78,0.84
"26-May-2020",1.95,1.17
"27-May-2020",1.5,0.34
"28-May-2020",2.01,1.54
"29-May-2020",1.79,10.61
"30-May-2020",1.58,0.33
"31-May-2020",1.99,0.61
"01-Jun-2020",1.75,0.93
"02-Jun-2020",1.92,1.65
"03-Jun-2020",2.03,0.36
"04-Jun-2020",1.54,0.23
"05-Jun-2020",1.31,0.4
"06-Jun-2020",1.57,1.34
"07-Jun-2020",1.54,2.25
"08-Jun-2020",1.47,0.44
"09-Jun-2020",1.16,0.01
"10-Jun-2020",1.16,0.4
"11-Jun-2020",1.17,2.14
"12-Jun-2020",1.06,3.65
"13-Jun-2020",1.44,0.4
"14-Jun-2020",1.91,0.26
"15-Jun-2020",1.47,0.26
"16-Jun-2020",1.19,0.18
"17-Jun-2020",1.19,0.36
"18-Jun-2020",1.56,1.31
"19-Jun-2020",1.05,0.31
"20-Jun-2020",1,0.36
"21-Jun-2020",1.33,0.6
"22-Jun-2020",1.61,2.08
"23-Jun-2020",1.72,1.53
"24-Jun-2020",1.47,2.92
"25-Jun-2020",1.47,9.45
"26-Jun-2020",1.13,8.9
"27-Jun-2020",1.27,1.07
"28-Jun-2020",1.11,0.97
"29-Jun-2020",1.31,4.21
"30-Jun-2020",1.19,6.76
"01-Jul-2020",1.35,1.74
"02-Jul-2020",1.56,0.7
"03-Jul-2020",1.98,2.11
"04-Jul-2020",1.88,6.45
"05-Jul-2020",2.08,1.42
"06-Jul-2020",2.59,0.5
"07-Jul-2020",2.87,1.03
"08-Jul-2020",1.76,4.3
"09-Jul-2020",2.41,3.77
"10-Jul-2020",2.41,20.79
"11-Jul-2020",2.08,2.46
"12-Jul-2020",2.84,6.31
"13-Jul-2020",1.96,3.5
"29-Jul-2020",2.05,11.14
"30-Jul-2020",1.81,3.52
"31-Jul-2020",2.18,2.8
"01-Aug-2020",1.95,8.1
"02-Aug-2020",2.07,2.08
"03-Aug-2020",2.32,3.59
"04-Aug-2020",2.1,2.32
"05-Aug-2020",2.38,2.7
"06-Aug-2020",2.41,2.34
"07-Aug-2020",2.93,5.28
"08-Aug-2020",2.39,2.19
"09-Aug-2020",2.39,12.56
"10-Aug-2020",2.93,3.21
"11-Aug-2020",3.22,0.41
"12-Aug-2020",2.53,2.45
"13-Aug-2020",3.24,0.04
"14-Aug-2020",2.46,0.25
"15-Aug-2020",2.28,0.1
"16-Aug-2020",2.53,0
"17-Aug-2020",2.61,0.08
"18-Aug-2020",2.86,0.21
"19-Aug-2020",2.78,0.58
"20-Aug-2020",3.06,0.04
"21-Aug-2020",3.33,0.11
"22-Aug-2020",3.57,0.69
"23-Aug-2020",3.16,3.76
"24-Aug-2020",3.18,8.78
"25-Aug-2020",3.37,6.43
"26-Aug-2020",3.63,2.79
"27-Aug-2020",4.22,5.38
"28-Aug-2020",4.59,2.65
"29-Aug-2020",4.27,0.53
"30-Aug-2020",3.1,0.23
"31-Aug-2020",3.03,5.15
"01-Sep-2020",3.27,10.89
"02-Sep-2020",2.52,14.57
"03-Sep-2020",2.83,9.96
"04-Sep-2020",2.38,4.76
"05-Sep-2020",2.02,4.75
"06-Sep-2020",2.35,3.02
"07-Sep-2020",3.34,6.76
"08-Sep-2020",3.33,3.56
"09-Sep-2020",2.96,4.06
"10-Sep-2020",2.99,11.89
"11-Sep-2020",3.61,1.29
"12-Sep-2020",4.19,0.57
"13-Sep-2020",3.3,1.43
"14-Sep-2020",3.67,4.23
"15-Sep-2020",4.17,1.03
"16-Sep-2020",4.3,1.1
"17-Sep-2020",5.13,0.91
"18-Sep-2020",4.13,0.89
"19-Sep-2020",5.2,3.93
"20-Sep-2020",4.91,2.01
"21-Sep-2020",3.87,2.14
"22-Sep-2020",3.73,1.57
"23-Sep-2020",3.47,0.41
"24-Sep-2020",3.31,0.07
"25-Sep-2020",3.99,0.65
"26-Sep-2020",5.05,5.65
"27-Sep-2020",5.01,0.79
"28-Sep-2020",4.2,7.56
"29-Sep-2020",4.29,10.71
"30-Sep-2020",4.17,15.44
"01-Oct-2020",4.5,5.45
"02-Oct-2020",4.43,0
"03-Oct-2020",4.26,2.9
"04-Oct-2020",4.57,0.59
"05-Oct-2020",4.29,0
"06-Oct-2020",5.71,0.01
"07-Oct-2020",6.18,3.92
"08-Oct-2020",4.58,10.67
"09-Oct-2020",6.05,4.42
"10-Oct-2020",5.55,9.62
"11-Oct-2020",5.27,4.74
"12-Oct-2020",4.89,1.09
"13-Oct-2020",4.74,3.59
"14-Oct-2020",5.85,0.92
"15-Oct-2020",6.07,0.75
"16-Oct-2020",6.38,0.49
"17-Oct-2020",6.71,1.73
"18-Oct-2020",7.67,12.11
"19-Oct-2020",7.73,4.59
"20-Oct-2020",8.05,6.25
"21-Oct-2020",7.86,4.46
"22-Oct-2020",7.56,4.28
"23-Oct-2020",6.64,6.68
"24-Oct-2020",6.52,2.38
"25-Oct-2020",6.56,0.23
"26-Oct-2020",6.55,1.16
"27-Oct-2020",7.17,1.84
"28-Oct-2020",6.01,1.06
"29-Oct-2020",4.88,6.24
"30-Oct-2020",4.51,2.32
"31-Oct-2020",4.45,2.07
"01-Nov-2020",6.13,0.03
"02-Nov-2020",7.97,1.18
"03-Nov-2020",9.25,2.83
"04-Nov-2020",7.94,1.57
"05-Nov-2020",7.49,10.47
"06-Nov-2020",7,10.33
"07-Nov-2020",7.23,6.85
"08-Nov-2020",6.79,3.56
"09-Nov-2020",5.48,4.14
"10-Nov-2020",6.3,0.01
"11-Nov-2020",5.61,0.01
"12-Nov-2020",7.9,0.49
"13-Nov-2020",7.4,7.53
"14-Nov-2020",4.9,15.58
"15-Nov-2020",4.94,6.01
"16-Nov-2020",5.17,20.63
"17-Nov-2020",4.81,25.35
"18-Nov-2020",5.16,25.77
"19-Nov-2020",7.12,7.56
"20-Nov-2020",6.97,2.66
"21-Nov-2020",5.12,1.2
"22-Nov-2020",4.3,0
"23-Nov-2020",4.26,0.02
"24-Nov-2020",3.35,1.81
"25-Nov-2020",4.73,7.51
"26-Nov-2020",3.99,38.59
"27-Nov-2020",2.91,12.54
"28-Nov-2020",2.94,6.05
"29-Nov-2020",3.91,2.2
"30-Nov-2020",3.56,1.95
"01-Dec-2020",5.03,0.88
"02-Dec-2020",5.21,0.43
"03-Dec-2020",6.07,25.09
"04-Dec-2020",4.81,44.77
"05-Dec-2020",4.81,25.7
"06-Dec-2020",4.21,9.09
"07-Dec-2020",5.82,18.26
"08-Dec-2020",4.69,11.83
"09-Dec-2020",3.5,7.96
"10-Dec-2020",2.91,2.1
"11-Dec-2020",2.25,0.03
"12-Dec-2020",2.28,0
"13-Dec-2020",2.22,0
"14-Dec-2020",2.31,0.01
"15-Dec-2020",2.63,0
"16-Dec-2020",2.87,7.39
"17-Dec-2020",2.52,15.9
"18-Dec-2020",2.39,10.57
"19-Dec-2020",1.72,6.4
"20-Dec-2020",1.45,0.42
"21-Dec-2020",1.47,0
"22-Dec-2020",2.04,0
"23-Dec-2020",2.69,0.02
"24-Dec-2020",2.42,0.28
"25-Dec-2020",1.5,0.05
"26-Dec-2020",2.17,0
"27-Dec-2020",1.59,0
"28-Dec-2020",1.77,0
"29-Dec-2020",1.22,0.02
"30-Dec-2020",0.88,0.92
"31-Dec-2020",1.06,7.91
"01-Jan-2021",1.21,13.09
"02-Jan-2021",0.74,0.09
"03-Jan-2021",1.38,2.69
"04-Jan-2021",0.92,7.38
"05-Jan-2021",0.82,4.31
"06-Jan-2021",0.92,9.29
"07-Jan-2021",1.53,23.79
"08-Jan-2021",1.12,3.23
"09-Jan-2021",1.23,6.92
"10-Jan-2021",1.16,5.28
"11-Jan-2021",1.75,7.43
"12-Jan-2021",1.29,14.58
"13-Jan-2021",0.54,23.52
"14-Jan-2021",0.55,16.48
"15-Jan-2021",0.66,10.33
"16-Jan-2021",0.84,2.82
"17-Jan-2021",0.64,1.31
"18-Jan-2021",0.7,0.04
"19-Jan-2021",0.22,0
"20-Jan-2021",0.29,0
"21-Jan-2021",0.43,0.03
"22-Jan-2021",0.12,0.09
"23-Jan-2021",0.2,0.08
"24-Jan-2021",0.35,0.13
"25-Jan-2021",0.32,0
"26-Jan-2021",0.12,0
"27-Jan-2021",0.17,0
"28-Jan-2021",0.37,0
"29-Jan-2021",0.48,0
"30-Jan-2021",0.55,0.02
"31-Jan-2021",0.35,0.03
"01-Feb-2021",0.27,0.03
"02-Feb-2021",0.46,0.04
"03-Feb-2021",0.45,0.04
"04-Feb-2021",0.17,0
"05-Feb-2021",0.24,0
"06-Feb-2021",0.52,0
"07-Feb-2021",0.38,0
"08-Feb-2021",0.25,0
"09-Feb-2021",0.22,0
"10-Feb-2021",0.07,0
"11-Feb-2021",0.07,0
"12-Feb-2021",0.31,0
"13-Feb-2021",0.86,0
"14-Feb-2021",0.62,0
"15-Feb-2021",0.41,0
"16-Feb-2021",0.36,0
"17-Feb-2021",0.51,0
"18-Feb-2021",0.8,0.03
"19-Feb-2021",1.01,0.01
"20-Feb-2021",1.96,1.23
"21-Feb-2021",1.12,7.69
"22-Feb-2021",1.06,4.43
"23-Feb-2021",0.54,0.14
"24-Feb-2021",0.6,0
"25-Feb-2021",0.47,0.06
"26-Feb-2021",0.33,0.04
"27-Feb-2021",0.26,0
"28-Feb-2021",0.47,0
"01-Mar-2021",0.43,0
"02-Mar-2021",0.53,0
"03-Mar-2021",0.64,0
"04-Mar-2021",0.95,0
"05-Mar-2021",1.08,0
"06-Mar-2021",1.22,0
"07-Mar-2021",0.93,0
"08-Mar-2021",0.7,0
"09-Mar-2021",0.34,0.25
"10-Mar-2021",0.35,0.79
"11-Mar-2021",0.63,3.02
"12-Mar-2021",0.65,0.82
"13-Mar-2021",0.74,0
"14-Mar-2021",0.61,0.01
"15-Mar-2021",0.53,0
"16-Mar-2021",0.55,0
"17-Mar-2021",0.48,0
"18-Mar-2021",0.49,0
"19-Mar-2021",0.26,0
"20-Mar-2021",0.32,0
"21-Mar-2021",0.58,0.04
"22-Mar-2021",0.65,0.34
"23-Mar-2021",0.41,0.16
"24-Mar-2021",0.62,0.01
"25-Mar-2021",0.43,0
"26-Mar-2021",0.76,0.06
"27-Mar-2021",1.07,0.08
"28-Mar-2021",0.83,0.26
"29-Mar-2021",0.74,0.2
"30-Mar-2021",0.55,0.26
"31-Mar-2021",0.86,0
"01-Apr-2021",1.29,0
"02-Apr-2021",1.41,0.26
"03-Apr-2021",1.22,0
"04-Apr-2021",0.91,0.01
"05-Apr-2021",1.23,0.6
"06-Apr-2021",1.61,0.29
"07-Apr-2021",0.96,0.07
"08-Apr-2021",0.86,0
"09-Apr-2021",0.93,0
"10-Apr-2021",1.33,0.07
"11-Apr-2021",1.73,1.24
"12-Apr-2021",2.15,1.12
"13-Apr-2021",1.74,3.6
"14-Apr-2021",1.42,2.02
"15-Apr-2021",1.24,10.15
"16-Apr-2021",1.01,4.7
"17-Apr-2021",1.39,2.91
"18-Apr-2021",1.05,0.36
"19-Apr-2021",1.18,0.48
"20-Apr-2021",2.03,2.2
"21-Apr-2021",2.01,0.18
"22-Apr-2021",1.47,0.16
"23-Apr-2021",1.8,0.13
"24-Apr-2021",1.9,2.58
"25-Apr-2021",2.29,0.92
"26-Apr-2021",1.1,0.21
"28-Apr-2021",1.53,0.19
"29-Apr-2021",1.39,0.03
"30-Apr-2021",1.35,0.33
"01-May-2021",2.26,0.39
"02-May-2021",1.77,1.4
"03-May-2021",1.49,2.56
"04-May-2021",1.67,2.69
"05-May-2021",1.43,2.6
"06-May-2021",1.94,0.44
"07-May-2021",1.64,2
"08-May-2021",1.14,3.67
"09-May-2021",1.59,1.58
"11-May-2021",2.1,1.1
"12-May-2021",2.17,0.74
"13-May-2021",3.32,0.98
"14-May-2021",2.06,5.28
"15-May-2021",2.25,2.88
"16-May-2021",2.81,3.12
"17-May-2021",3.36,1.89
"18-May-2021",4.04,0.74
"19-May-2021",2.87,0.37
"20-May-2021",2.34,3.7
"21-May-2021",2.2,8.15
"22-May-2021",2.13,4.64
"23-May-2021",1.59,3.19
"25-May-2021",1.78,0.06
"26-May-2021",1.95,9.42
"27-May-2021",1.5,1.67
"28-May-2021",2.01,0.13
"29-May-2021",1.79,0.11
"30-May-2021",1.58,0.67
"31-May-2021",1.99,2.69
"01-Jun-2021",1.75,0.94
"02-Jun-2021",1.92,1.11
"03-Jun-2021",2.03,3.32
"04-Jun-2021",1.54,3.99
"05-Jun-2021",1.31,7.69
"06-Jun-2021",1.57,9.59
"07-Jun-2021",1.54,0.13
"08-Jun-2021",1.47,1.36
"09-Jun-2021",1.16,3.26
"10-Jun-2021",1.16,0.2
"11-Jun-2021",1.17,0.13
"13-Jun-2021",1.44,2.25
"14-Jun-2021",1.91,1.64
"15-Jun-2021",1.47,0.96
"16-Jun-2021",1.19,1.4
"17-Jun-2021",1.19,1.78
"18-Jun-2021",1.56,0.69
"19-Jun-2021",1.05,0.12
"20-Jun-2021",1,0.62
"22-Jun-2021",1.61,3.23
"26-Jun-2021",1.13,0
"27-Jun-2021",1.27,1.21
"28-Jun-2021",1.11,1.52
"30-Jun-2021",1.19,1.85
"01-Jul-2021",1.35,2.11
"02-Jul-2021",1.56,12.21
"03-Jul-2021",1.98,4.75
"04-Jul-2021",1.88,2.04
"05-Jul-2021",2.08,19.34
"06-Jul-2021",2.59,2.45
"07-Jul-2021",2.87,2.58
"08-Jul-2021",1.76,4.31
"09-Jul-2021",2.41,15.69
"10-Jul-2021",2.41,4.38
"11-Jul-2021",2.08,1.55
"12-Jul-2021",2.84,0.84
"13-Jul-2021",1.96,0.79
"16-Jul-2021",2.4,2.15
"17-Jul-2021",2.24,7.77
"18-Jul-2021",2.3,9.98
"19-Jul-2021",2.78,2.11
"20-Jul-2021",1.94,1.44
"21-Jul-2021",2.64,1.04
"22-Jul-2021",2.23,1.1
"23-Jul-2021",3.12,2.92
"24-Jul-2021",3.72,3.04
"25-Jul-2021",3.37,0.9
"26-Jul-2021",2.69,3.02
"27-Jul-2021",1.8,2.17
"28-Jul-2021",2.56,1.23
"29-Jul-2021",2.05,0.5
"30-Jul-2021",1.81,0.04
"31-Jul-2021",2.18,0.12
"01-Aug-2021",1.95,1.34
"02-Aug-2021",2.07,0.03
"03-Aug-2021",2.32,0.21
"04-Aug-2021",2.1,0.26
"05-Aug-2021",2.38,0.11
"06-Aug-2021",2.41,1.92
"07-Aug-2021",2.93,2.89
"08-Aug-2021",2.39,4.68
"09-Aug-2021",2.39,2.72
"10-Aug-2021",2.93,5.85
"11-Aug-2021",3.22,1.03
"12-Aug-2021",2.53,5.33
"13-Aug-2021",3.24,1.26
"14-Aug-2021",2.46,2.35
"15-Aug-2021",2.28,3.08
"16-Aug-2021",2.53,0.09
"17-Aug-2021",2.61,2.89
"18-Aug-2021",2.86,6.01
"19-Aug-2021",2.78,2.61
"20-Aug-2021",3.06,1.47
"21-Aug-2021",3.33,6
"22-Aug-2021",3.57,8.19
"23-Aug-2021",3.16,4.44
"24-Aug-2021",3.18,3.89
"25-Aug-2021",3.37,1.55
"26-Aug-2021",3.63,2.54
"27-Aug-2021",4.22,6.32
"28-Aug-2021",4.59,7.78
"29-Aug-2021",4.27,4.12
"30-Aug-2021",3.1,1.34
"31-Aug-2021",3.03,0.51
"01-Sep-2021",3.27,3.18
"02-Sep-2021",2.52,7.31
"03-Sep-2021",2.83,16.69
"04-Sep-2021",2.38,5.19
"05-Sep-2021",2.02,4.12
"06-Sep-2021",2.35,7.36
"07-Sep-2021",3.34,1.88
"08-Sep-2021",3.33,0.47
"09-Sep-2021",2.96,0.49
"10-Sep-2021",2.99,0.03
"11-Sep-2021",3.61,0.12
"12-Sep-2021",4.19,0.84
"13-Sep-2021",3.3,1.68
"14-Sep-2021",3.67,0.49
"15-Sep-2021",4.17,0.28
"16-Sep-2021",4.3,3.6
"17-Sep-2021",5.13,1.69
"18-Sep-2021",4.13,7.75
"19-Sep-2021",5.2,2.52
"20-Sep-2021",4.91,10.09
"21-Sep-2021",3.87,7.22
"22-Sep-2021",3.73,6.42
"23-Sep-2021",3.47,2.77
"24-Sep-2021",3.31,7.11
"25-Sep-2021",3.99,8.15
"26-Sep-2021",5.05,6.31
"27-Sep-2021",5.01,1.97
"28-Sep-2021",4.2,1.57
"29-Sep-2021",4.29,0.45
"30-Sep-2021",4.17,3.1
"01-Oct-2021",4.5,18.73
"02-Oct-2021",4.43,7.85
"03-Oct-2021",4.26,15.84
"04-Oct-2021",4.57,3.52
"05-Oct-2021",4.29,4.32
"06-Oct-2021",5.71,20.02
"07-Oct-2021",6.18,2.49
"08-Oct-2021",4.58,2.15
"09-Oct-2021",6.05,9.73
"10-Oct-2021",5.55,2.32
"11-Oct-2021",5.27,8.24
"12-Oct-2021",4.89,15.66
"13-Oct-2021",4.74,8.72
"14-Oct-2021",5.85,4.84
"15-Oct-2021",6.07,3.82
"16-Oct-2021",6.38,2.45
"17-Oct-2021",6.71,10.4
"18-Oct-2021",7.67,3.15
"19-Oct-2021",7.73,1.17
"20-Oct-2021",8.05,2.8
"21-Oct-2021",7.86,8.76
"22-Oct-2021",7.56,7
