Daily rainfall(in mm) trends for Madhya pradesh from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"01-Jan-2023",0.31,0
"02-Jan-2023",0.45,0
"03-Jan-2023",0.34,0
"04-Jan-2023",0.41,0
"05-Jan-2023",0.52,0.08
"06-Jan-2023",0.4,0.07
"07-Jan-2023",0.46,0
"08-Jan-2023",0.51,0
"09-Jan-2023",0.69,0
"10-Jan-2023",0.6,0
"11-Jan-2023",0.81,0
"12-Jan-2023",0.39,0
"13-Jan-2023",0.62,0
"14-Jan-2023",0.67,0
"15-Jan-2023",0.63,0
"16-Jan-2023",0.63,0
"18-Jan-2023",0.44,0
"19-Jan-2023",0.57,0
"20-Jan-2023",0.72,0
"21-Jan-2023",0.51,0.05
"22-Jan-2023",0.51,0.02
"23-Jan-2023",0.32,0.1
"24-Jan-2023",0.37,0.04
"25-Jan-2023",0.55,0.64
"26-Jan-2023",0.89,2.46
"27-Jan-2023",0.98,0.3
"28-Jan-2023",1.13,0
"29-Jan-2023",0.85,0
"30-Jan-2023",0.44,0.89
"31-Jan-2023",0.41,0.61
"01-Feb-2023",0.24,0
"02-Feb-2023",0.17,0
"03-Feb-2023",0.28,0
"04-Feb-2023",0.37,0
"05-Feb-2023",0.45,0
"06-Feb-2023",0.44,0
"07-Feb-2023",0.36,0
"08-Feb-2023",0.34,0
"09-Feb-2023",0.29,0
"10-Feb-2023",0.62,0
"11-Feb-2023",0.23,0
"12-Feb-2023",0.24,0
"13-Feb-2023",0.4,0
"14-Feb-2023",0.55,0
"15-Feb-2023",0.46,0
"16-Feb-2023",0.49,0
"17-Feb-2023",0.46,0
"18-Feb-2023",0.58,0
"19-Feb-2023",0.92,0
"20-Feb-2023",0.57,0
"21-Feb-2023",0.43,0
"22-Feb-2023",0.39,0
"23-Feb-2023",0.34,0
"24-Feb-2023",0.3,0
"25-Feb-2023",0.48,0
"26-Feb-2023",0.33,0
"27-Feb-2023",0.61,0
"28-Feb-2023",0.4,0
"01-Mar-2023",0.35,0
"02-Mar-2023",0.38,0.02
"03-Mar-2023",0.47,0.01
"04-Mar-2023",0.35,0
"05-Mar-2023",0.25,0.32
"06-Mar-2023",0.14,0.1
"07-Mar-2023",0.16,1.15
"08-Mar-2023",0.22,0.17
"09-Mar-2023",0.24,0.79
"10-Mar-2023",0.26,0.16
"11-Mar-2023",0.44,0
"12-Mar-2023",0.39,0
"13-Mar-2023",0.18,0
"14-Mar-2023",0.19,0
"15-Mar-2023",0.13,0.08
"16-Mar-2023",0.24,0.34
"17-Mar-2023",0.13,0.51
"18-Mar-2023",0.16,4.5
"19-Mar-2023",0.19,2.52
"20-Mar-2023",0.31,6.24
"21-Mar-2023",0.29,2.49
"22-Mar-2023",0.37,1.03
"23-Mar-2023",0.3,0.33
"24-Mar-2023",0.24,0
"25-Mar-2023",0.42,0
"26-Mar-2023",0.48,0.06
"27-Mar-2023",0.3,1.14
"28-Mar-2023",0.3,0.01
"29-Mar-2023",0.47,0
"30-Mar-2023",0.33,0.02
"31-Mar-2023",0.24,0.54
"01-Apr-2023",0.21,1.58
"02-Apr-2023",0.19,0.02
"03-Apr-2023",0.18,0
"04-Apr-2023",0.14,0
"05-Apr-2023",0.11,0.03
"06-Apr-2023",0.18,0.02
"07-Apr-2023",0.18,0.03
"08-Apr-2023",0.15,0.72
"09-Apr-2023",0.09,0.59
"10-Apr-2023",0.1,0.54
"11-Apr-2023",0.04,0.06
"12-Apr-2023",0.07,0
"13-Apr-2023",0.28,0.01
"14-Apr-2023",0.11,0
"15-Apr-2023",0.14,0
"16-Apr-2023",0.16,0.01
"17-Apr-2023",0.15,0.01
"18-Apr-2023",0.19,0
"19-Apr-2023",0.28,0.03
"20-Apr-2023",0.18,0.05
"21-Apr-2023",0.12,0.68
"22-Apr-2023",0.06,0.1
"23-Apr-2023",0.07,0.36
"24-Apr-2023",0.07,0.36
"25-Apr-2023",0.1,0.96
"26-Apr-2023",0.04,1.24
"27-Apr-2023",0.09,2.9
"28-Apr-2023",0.07,0.94
"29-Apr-2023",0.06,6.06
"30-Apr-2023",0.13,5.62
"01-May-2023",0.12,7.2
"02-May-2023",0.1,4.81
"03-May-2023",0.11,5.18
"04-May-2023",0.19,1.71
"05-May-2023",0.17,2.19
"06-May-2023",0.09,0.08
"07-May-2023",0.07,0.1
"08-May-2023",0.07,0.08
"09-May-2023",0.12,0.2
"10-May-2023",0.15,0.01
"11-May-2023",0.09,0
"12-May-2023",0.12,0
"13-May-2023",0.13,0
"14-May-2023",0.21,0
"15-May-2023",0.26,0.02
"16-May-2023",0.21,0.09
"17-May-2023",0.13,0.47
"18-May-2023",0.2,0.86
"19-May-2023",0.27,0.01
"20-May-2023",0.19,0.12
"21-May-2023",0.21,0.11
"22-May-2023",0.21,0.66
"23-May-2023",0.17,0.23
"24-May-2023",0.19,0.15
"25-May-2023",0.25,0.2
"26-May-2023",0.28,1.17
"27-May-2023",0.4,0.19
"28-May-2023",0.4,0.98
"29-May-2023",0.62,4.14
"30-May-2023",0.74,0.31
"31-May-2023",1.03,1.24
"01-Jun-2023",1.2,0
"02-Jun-2023",1.11,0
"03-Jun-2023",0.91,0.12
"04-Jun-2023",0.94,1.08
"05-Jun-2023",1.29,0.96
"06-Jun-2023",1.45,0.08
"07-Jun-2023",2.21,0.22
"08-Jun-2023",2.32,0.3
"09-Jun-2023",2.04,0.94
"10-Jun-2023",2.17,0.19
"11-Jun-2023",2.34,0.16
"12-Jun-2023",2.46,0.08
"14-Jun-2023",2.83,0.51
"15-Jun-2023",3.1,0.16
"16-Jun-2023",3.22,0.04
"17-Jun-2023",3.67,0.02
"18-Jun-2023",4.27,0.17
"19-Jun-2023",4.2,0.93
"20-Jun-2023",4.14,5.03
"21-Jun-2023",4.77,1.78
"22-Jun-2023",5.62,3.81
"23-Jun-2023",5.99,5.07
"24-Jun-2023",6.22,15.59
"25-Jun-2023",7.98,6.19
"26-Jun-2023",7.95,17.34
"27-Jun-2023",9.65,28.38
"28-Jun-2023",9.93,21.44
"29-Jun-2023",8.56,23.18
"30-Jun-2023",8.24,15.82
"01-Jul-2023",9.4,8.6
"02-Jul-2023",9.3,8.37
"03-Jul-2023",9.02,2.54
"04-Jul-2023",9.27,1.98
"05-Jul-2023",10.2,7.21
"06-Jul-2023",12.6,8.83
"07-Jul-2023",11.63,19.46
"08-Jul-2023",10.72,13.25
"09-Jul-2023",11,15.26
"10-Jul-2023",10.03,12.81
"11-Jul-2023",10.82,8.39
"12-Jul-2023",11.88,16.22
"13-Jul-2023",12.85,11.17
"14-Jul-2023",10.57,7.42
"15-Jul-2023",10.1,10.46
"16-Jul-2023",10.44,18.29
"17-Jul-2023",10.37,15.45
"18-Jul-2023",10.15,12.93
"19-Jul-2023",11.07,10.19
"20-Jul-2023",11.55,7.08
"21-Jul-2023",11.18,9.62
"22-Jul-2023",11.18,17.7
"23-Jul-2023",10.81,14.73
"24-Jul-2023",10.78,4.62
"25-Jul-2023",11.19,2.8
"26-Jul-2023",12.77,5.02
"27-Jul-2023",11.94,5.62
"28-Jul-2023",12.16,7.45
"29-Jul-2023",11.54,13.25
"30-Jul-2023",10.73,3.77
"31-Jul-2023",10.68,4.58
"01-Aug-2023",12.07,5.79
"02-Aug-2023",11.53,15.09
"03-Aug-2023",13.06,36.99
"04-Aug-2023",13.91,45.52
"05-Aug-2023",13.58,14.71
"06-Aug-2023",12.39,6.54
"07-Aug-2023",11.84,3.94
"08-Aug-2023",13.15,0.11
"09-Aug-2023",13.09,0.18
"10-Aug-2023",13.21,0.09
"11-Aug-2023",11.15,0.71
"12-Aug-2023",10.29,0.41
"13-Aug-2023",10.52,0.63
"14-Aug-2023",11.46,0.86
"15-Aug-2023",12.81,0.69
"16-Aug-2023",13.73,1.2
"17-Aug-2023",12.4,1.6
"18-Aug-2023",11.46,13.13
"19-Aug-2023",11.43,18.94
"20-Aug-2023",10.46,18.44
"21-Aug-2023",9.42,4.81
"22-Aug-2023",9.16,3.22
"23-Aug-2023",10.81,10.39
"24-Aug-2023",9.39,3.73
"25-Aug-2023",9.11,0.9
"26-Aug-2023",9.13,0.18
"27-Aug-2023",8.12,0.27
"28-Aug-2023",8.79,0.36
"29-Aug-2023",10.08,0.29
"30-Aug-2023",10.11,0.82
"31-Aug-2023",10.43,0.24
"01-Sep-2023",9.52,0.14
"02-Sep-2023",9.36,0.11
"03-Sep-2023",9.5,0.12
"04-Sep-2023",9.18,0.68
"05-Sep-2023",10.54,1.95
"06-Sep-2023",8.96,13.94
"07-Sep-2023",7.61,18.09
"08-Sep-2023",8.26,19.2
"09-Sep-2023",9.2,23.05
"10-Sep-2023",7.75,16.45
"11-Sep-2023",7.19,8.27
"12-Sep-2023",7.74,3.95
"13-Sep-2023",6.9,5.19
"14-Sep-2023",7.28,10.12
"15-Sep-2023",8.54,24.64
"16-Sep-2023",6.97,57.58
"17-Sep-2023",5.61,29.03
"18-Sep-2023",4.5,4.56
"19-Sep-2023",3.67,1.85
"20-Sep-2023",4.13,1.62
"21-Sep-2023",4.34,4.33
"22-Sep-2023",4.76,11.32
"23-Sep-2023",4.88,7.44
"24-Sep-2023",4.16,4.39
"25-Sep-2023",3.69,4.91
"26-Sep-2023",3,1.22
"27-Sep-2023",3.18,1.13
"28-Sep-2023",2.51,0.8
"29-Sep-2023",2.37,1.12
"30-Sep-2023",2.14,2.36
"01-Oct-2023",1.87,1.22
"02-Oct-2023",2.51,0.91
"03-Oct-2023",2.52,3.08
"04-Oct-2023",2.82,1.76
"05-Oct-2023",1.83,0.51
"06-Oct-2023",1.63,0.08
"07-Oct-2023",1.77,0.01
"08-Oct-2023",1.82,0
"09-Oct-2023",2.09,0
"10-Oct-2023",2.02,0
"11-Oct-2023",1.86,0
"12-Oct-2023",1.72,0
"13-Oct-2023",1.76,0
"14-Oct-2023",0.76,0
"15-Oct-2023",0.38,0
"16-Oct-2023",0.36,0.02
"17-Oct-2023",0.71,1.1
"18-Oct-2023",1.13,0.86
"19-Oct-2023",1.29,0.04
"20-Oct-2023",0.55,0.04
"21-Oct-2023",0.57,0.02
"22-Oct-2023",0.26,0
"23-Oct-2023",0.33,0
"24-Oct-2023",0.39,0
"25-Oct-2023",0.23,0
"26-Oct-2023",0.11,0
"27-Oct-2023",0.24,0
"28-Oct-2023",0.23,0
"29-Oct-2023",0.34,0
"30-Oct-2023",0.56,0
"31-Oct-2023",0.53,0
"01-Nov-2023",0.75,0
"02-Nov-2023",0.12,0
"03-Nov-2023",0.14,0
"04-Nov-2023",0.15,0
"05-Nov-2023",0.35,0
"06-Nov-2023",0.57,0
"07-Nov-2023",0.68,0
"08-Nov-2023",0.52,0
"09-Nov-2023",0.55,0
"10-Nov-2023",0.78,0
"11-Nov-2023",0.6,0.01
"12-Nov-2023",0.24,0
"13-Nov-2023",0.26,0
"14-Nov-2023",0.31,0
"15-Nov-2023",0.24,0
"16-Nov-2023",0.1,0
"17-Nov-2023",0.11,0
"18-Nov-2023",0.29,0
"19-Nov-2023",0.36,0
"20-Nov-2023",0.59,0
"21-Nov-2023",0.26,0
"22-Nov-2023",0.54,0
"23-Nov-2023",0.54,0
"24-Nov-2023",0.7,0
"25-Nov-2023",0.28,0
"26-Nov-2023",0.46,0
"27-Nov-2023",0.32,9.12
"28-Nov-2023",0.73,5.49
"29-Nov-2023",0.59,1.89
"30-Nov-2023",0.44,2.63
"01-Dec-2023",0.46,7.47
"02-Dec-2023",0.3,2.38
"03-Dec-2023",0.14,0.16
"04-Dec-2023",0.21,2.14
"05-Dec-2023",0.49,0.81
"06-Dec-2023",0.17,0.53
"07-Dec-2023",0.13,3.96
"08-Dec-2023",0.22,0.68
"09-Dec-2023",0.24,0
"10-Dec-2023",0.35,0
"11-Dec-2023",0.45,0
"12-Dec-2023",0.35,0
"13-Dec-2023",0.28,0
"14-Dec-2023",0.16,0
"15-Dec-2023",0.04,0
"16-Dec-2023",0.19,0
"17-Dec-2023",0.13,0
"18-Dec-2023",0.17,0
"19-Dec-2023",0.12,0
"20-Dec-2023",0.29,0
"21-Dec-2023",0.15,0
"22-Dec-2023",0.14,0
"23-Dec-2023",0.45,0
"24-Dec-2023",0.43,0
"25-Dec-2023",0.29,0
"26-Dec-2023",0.2,0
"27-Dec-2023",0.24,0
"28-Dec-2023",0.21,0
"29-Dec-2023",0.3,0
"30-Dec-2023",0.14,0
"31-Dec-2023",0.2,0
