Daily rainfall(in mm) trends for Madhya pradesh from 01-Jan-2014 to 31-Dec-2023,,
,,
Dates,NORMAL (mm) ,ACTUAL (mm) 
28-Nov-16,0.73,0
29-Nov-16,0.59,0
30-Nov-16,0.44,0
01-Dec-16,0.46,0
02-Dec-16,0.3,0
03-Dec-16,0.14,0
04-Dec-16,0.21,0
05-Dec-16,0.49,0
06-Dec-16,0.17,0
07-Dec-16,0.13,0
08-Dec-16,0.22,0
09-Dec-16,0.24,0
10-Dec-16,0.35,0
11-Dec-16,0.45,0
12-Dec-16,0.35,0
13-Dec-16,0.28,0
14-Dec-16,0.16,0
15-Dec-16,0.04,0
16-Dec-16,0.19,0
17-Dec-16,0.13,0
18-Dec-16,0.17,0
19-Dec-16,0.12,0
20-Dec-16,0.29,0
21-Dec-16,0.15,0
22-Dec-16,0.14,0
23-Dec-16,0.45,0
24-Dec-16,0.43,0
25-Dec-16,0.29,0
26-Dec-16,0.2,0
27-Dec-16,0.24,0
28-Dec-16,0.21,0
29-Dec-16,0.3,0
30-Dec-16,0.14,0
31-Dec-16,0.2,0
01-Jan-17,0.31,0
02-Jan-17,0.45,0.07
03-Jan-17,0.34,0
04-Jan-17,0.41,0
05-Jan-17,0.52,0
06-Jan-17,0.4,0
07-Jan-17,0.46,0
08-Jan-17,0.51,0
09-Jan-17,0.69,0
10-Jan-17,0.6,0.98
11-Jan-17,0.81,0.01
12-Jan-17,0.39,0
13-Jan-17,0.62,0
14-Jan-17,0.67,0
15-Jan-17,0.63,0
16-Jan-17,0.63,0
17-Jan-17,0.59,0
18-Jan-17,0.44,0
19-Jan-17,0.57,0
20-Jan-17,0.72,0
21-Jan-17,0.51,0
22-Jan-17,0.51,0
23-Jan-17,0.32,0
24-Jan-17,0.37,0
25-Jan-17,0.55,0
26-Jan-17,0.89,0.02
27-Jan-17,0.98,2.31
28-Jan-17,1.13,0.02
29-Jan-17,0.85,0
30-Jan-17,0.44,0
31-Jan-17,0.41,0
01-Feb-17,0.24,0
02-Feb-17,0.17,0
03-Feb-17,0.28,0
04-Feb-17,0.37,0
05-Feb-17,0.45,0
06-Feb-17,0.44,0
07-Feb-17,0.36,0
08-Feb-17,0.34,0
09-Feb-17,0.29,0
10-Feb-17,0.62,0
11-Feb-17,0.23,0.02
12-Feb-17,0.24,4.13
13-Feb-17,0.4,0
14-Feb-17,0.55,0
15-Feb-17,0.46,0
16-Feb-17,0.49,0
17-Feb-17,0.46,0
18-Feb-17,0.58,0
19-Feb-17,0.92,0
20-Feb-17,0.57,0
21-Feb-17,0.43,0
22-Feb-17,0.39,0
23-Feb-17,0.34,0
24-Feb-17,0.3,0
25-Feb-17,0.48,0
26-Feb-17,0.33,0
27-Feb-17,0.61,0
28-Feb-17,0.4,0
01-Mar-17,0.35,0
02-Mar-17,0.38,0
03-Mar-17,0.47,0
04-Mar-17,0.35,0
05-Mar-17,0.25,0
06-Mar-17,0.14,0
07-Mar-17,0.16,0
08-Mar-17,0.22,0.16
09-Mar-17,0.24,0.19
10-Mar-17,0.26,0.17
11-Mar-17,0.44,0.44
12-Mar-17,0.39,0
13-Mar-17,0.18,0
14-Mar-17,0.19,0
15-Mar-17,0.13,0
16-Mar-17,0.24,0
17-Mar-17,0.13,0.05
18-Mar-17,0.16,0
19-Mar-17,0.19,1.06
20-Mar-17,0.31,0.47
21-Mar-17,0.29,0
22-Mar-17,0.37,0
23-Mar-17,0.3,0
24-Mar-17,0.24,0
25-Mar-17,0.42,0
26-Mar-17,0.48,0
27-Mar-17,0.3,0
28-Mar-17,0.3,0
29-Mar-17,0.47,0
30-Mar-17,0.33,0
31-Mar-17,0.24,0
01-Apr-17,0.21,0
02-Apr-17,0.19,0
03-Apr-17,0.18,0
04-Apr-17,0.14,0
05-Apr-17,0.11,0
06-Apr-17,0.18,0
07-Apr-17,0.18,0
08-Apr-17,0.15,0
09-Apr-17,0.09,0
10-Apr-17,0.1,0
11-Apr-17,0.04,0
12-Apr-17,0.07,0
13-Apr-17,0.28,0
14-Apr-17,0.11,0
15-Apr-17,0.14,0
16-Apr-17,0.16,0
17-Apr-17,0.15,0
18-Apr-17,0.19,0
19-Apr-17,0.28,0
20-Apr-17,0.18,0
21-Apr-17,0.12,0
22-Apr-17,0.06,0
23-Apr-17,0.07,0
24-Apr-17,0.07,0
25-Apr-17,0.1,0
26-Apr-17,0.04,0
27-Apr-17,0.09,0
28-Apr-17,0.07,0
29-Apr-17,0.06,0
30-Apr-17,0.13,0
01-May-17,0.12,0.16
02-May-17,0.1,0.01
03-May-17,0.11,0
04-May-17,0.19,0.03
05-May-17,0.17,0
06-May-17,0.09,0
07-May-17,0.07,0.06
08-May-17,0.07,0.1
09-May-17,0.12,0.16
10-May-17,0.15,0.31
11-May-17,0.09,0.12
12-May-17,0.12,0.18
13-May-17,0.13,0.01
14-May-17,0.21,0
15-May-17,0.26,0
16-May-17,0.21,0
17-May-17,0.13,0
18-May-17,0.2,0.13
19-May-17,0.27,0.19
20-May-17,0.19,0.14
21-May-17,0.21,0
22-May-17,0.21,0.04
23-May-17,0.17,0
24-May-17,0.19,0.05
25-May-17,0.25,0.05
26-May-17,0.28,0.22
27-May-17,0.4,0.06
28-May-17,0.4,0.93
29-May-17,0.62,1.96
30-May-17,0.74,1.59
31-May-17,1.03,0.81
01-Jun-17,1.2,1.59
02-Jun-17,1.11,0.58
03-Jun-17,0.91,0.08
04-Jun-17,0.94,0.02
05-Jun-17,1.29,0.01
06-Jun-17,1.45,3.5
07-Jun-17,2.21,2.98
08-Jun-17,2.32,7.1
09-Jun-17,2.04,2.99
10-Jun-17,2.17,5.43
11-Jun-17,2.34,7.03
12-Jun-17,2.46,1.95
13-Jun-17,2.72,1.24
14-Jun-17,2.83,1.55
15-Jun-17,3.1,1.19
16-Jun-17,3.22,2.17
17-Jun-17,3.67,1.94
18-Jun-17,4.27,0.68
19-Jun-17,4.2,1.9
20-Jun-17,4.14,2.4
21-Jun-17,4.77,5.62
22-Jun-17,5.62,5.15
23-Jun-17,5.99,5.53
24-Jun-17,6.22,2.33
25-Jun-17,7.98,2.78
26-Jun-17,7.95,7.42
27-Jun-17,9.65,11.27
28-Jun-17,9.93,8.95
29-Jun-17,8.56,14.6
30-Jun-17,8.24,11.31
01-Jul-17,9.4,7.06
02-Jul-17,9.3,6.54
03-Jul-17,9.02,9.88
04-Jul-17,9.27,8.44
05-Jul-17,10.2,11.96
06-Jul-17,12.6,3.17
07-Jul-17,11.63,1.03
08-Jul-17,10.72,0.8
09-Jul-17,11,3.13
10-Jul-17,10.03,7.7
11-Jul-17,10.82,14.13
12-Jul-17,11.88,14.13
13-Jul-17,12.85,27.03
14-Jul-17,10.57,21.44
15-Jul-17,10.1,14.24
16-Jul-17,10.44,9.85
17-Jul-17,10.37,5.57
18-Jul-17,10.15,11.08
19-Jul-17,11.07,10.41
20-Jul-17,11.55,15.26
21-Jul-17,11.18,24.13
22-Jul-17,11.18,16.43
23-Jul-17,10.81,10.73
24-Jul-17,10.78,8.4
25-Jul-17,11.19,5.07
26-Jul-17,12.77,6.95
27-Jul-17,11.94,12.83
28-Jul-17,12.16,23.4
29-Jul-17,11.54,9.39
30-Jul-17,10.73,1.44
31-Jul-17,10.68,1.1
01-Aug-17,12.07,1.28
02-Aug-17,11.53,1.48
03-Aug-17,13.06,1.55
04-Aug-17,13.91,1.14
05-Aug-17,13.58,1.56
06-Aug-17,12.39,3.37
07-Aug-17,11.84,7.46
08-Aug-17,13.15,12.78
09-Aug-17,13.09,8.21
10-Aug-17,13.21,6.14
11-Aug-17,11.15,1.86
12-Aug-17,10.29,1.34
13-Aug-17,10.52,0.34
14-Aug-17,11.46,1.37
15-Aug-17,12.81,0.48
16-Aug-17,13.73,0.32
17-Aug-17,12.4,0.46
18-Aug-17,11.46,5.03
19-Aug-17,11.43,10.5
20-Aug-17,10.46,9.36
21-Aug-17,9.42,5.17
22-Aug-17,9.16,1.82
23-Aug-17,10.81,3.21
24-Aug-17,9.39,4.64
25-Aug-17,9.11,13.72
26-Aug-17,9.13,10.66
27-Aug-17,8.12,11.46
28-Aug-17,8.79,12.27
29-Aug-17,10.08,14.79
30-Aug-17,10.11,13.64
31-Aug-17,10.43,5.03
01-Sep-17,9.52,1.41
02-Sep-17,9.36,0.58
03-Sep-17,9.5,0.65
04-Sep-17,9.18,1.97
05-Sep-17,10.54,0.76
06-Sep-17,8.96,0.61
07-Sep-17,7.61,2.97
08-Sep-17,8.26,0.98
09-Sep-17,9.2,2.08
10-Sep-17,7.75,7.87
11-Sep-17,7.19,3.8
12-Sep-17,7.74,8.12
13-Sep-17,6.9,9.15
14-Sep-17,7.28,5.29
15-Sep-17,8.54,6.98
16-Sep-17,6.97,6.76
17-Sep-17,5.61,5.02
18-Sep-17,4.5,9.52
19-Sep-17,3.67,6.59
20-Sep-17,4.13,4.8
21-Sep-17,4.34,23.79
22-Sep-17,4.76,30.6
23-Sep-17,4.88,5.88
24-Sep-17,4.16,0.09
25-Sep-17,3.69,0
26-Sep-17,3,0
27-Sep-17,3.18,0.01
28-Sep-17,2.51,0.01
29-Sep-17,2.37,0.42
30-Sep-17,2.14,0
01-Oct-17,1.87,0.26
02-Oct-17,2.51,0.24
03-Oct-17,2.52,0
04-Oct-17,2.82,0
05-Oct-17,1.83,0.02
06-Oct-17,1.63,1
07-Oct-17,1.77,1.65
08-Oct-17,1.82,0.97
09-Oct-17,2.09,2.09
10-Oct-17,2.02,3.67
11-Oct-17,1.86,1.86
12-Oct-17,1.72,0.31
13-Oct-17,1.76,0.38
14-Oct-17,0.76,1.8
15-Oct-17,0.38,0.22
16-Oct-17,0.36,0
17-Oct-17,0.71,0
18-Oct-17,1.13,0
19-Oct-17,1.29,0
20-Oct-17,0.55,0.06
21-Oct-17,0.57,0
22-Oct-17,0.26,0.17
23-Oct-17,0.33,0.02
24-Oct-17,0.39,0
25-Oct-17,0.23,0
26-Oct-17,0.11,0
27-Oct-17,0.24,0
28-Oct-17,0.23,0
29-Oct-17,0.34,0
30-Oct-17,0.56,0
31-Oct-17,0.53,0
01-Nov-17,0.75,0
02-Nov-17,0.12,0
03-Nov-17,0.14,0
04-Nov-17,0.15,0
05-Nov-17,0.35,0
06-Nov-17,0.57,0
07-Nov-17,0.68,0
08-Nov-17,0.52,0
09-Nov-17,0.55,0
10-Nov-17,0.78,0
11-Nov-17,0.6,0
12-Nov-17,0.24,0
13-Nov-17,0.26,0
14-Nov-17,0.31,0
15-Nov-17,0.24,0
16-Nov-17,0.1,0
17-Nov-17,0.11,0
18-Nov-17,0.29,0
19-Nov-17,0.36,0
20-Nov-17,0.59,0
21-Nov-17,0.26,0
22-Nov-17,0.54,0.05
23-Nov-17,0.54,0
24-Nov-17,0.7,0
25-Nov-17,0.28,0
26-Nov-17,0.46,0
27-Nov-17,0.32,0
28-Nov-17,0.73,0
29-Nov-17,0.59,0
30-Nov-17,0.44,0
01-Dec-17,0.46,0
02-Dec-17,0.3,0
03-Dec-17,0.14,0
04-Dec-17,0.21,0
05-Dec-17,0.49,0
06-Dec-17,0.17,0.89
07-Dec-17,0.13,0.49
08-Dec-17,0.22,0
09-Dec-17,0.24,0
10-Dec-17,0.35,0
11-Dec-17,0.45,0
12-Dec-17,0.35,0.08
13-Dec-17,0.28,0
14-Dec-17,0.16,0
15-Dec-17,0.04,0
16-Dec-17,0.19,0
17-Dec-17,0.13,0
18-Dec-17,0.17,0
19-Dec-17,0.12,0
20-Dec-17,0.29,0
21-Dec-17,0.15,0
22-Dec-17,0.14,0
23-Dec-17,0.45,0
24-Dec-17,0.43,0
25-Dec-17,0.29,0
26-Dec-17,0.2,0
27-Dec-17,0.24,0
28-Dec-17,0.21,0
29-Dec-17,0.3,0
30-Dec-17,0.14,0
31-Dec-17,0.2,0
01-Jan-18,0.31,0
02-Jan-18,0.45,0
03-Jan-18,0.34,0
04-Jan-18,0.41,0
05-Jan-18,0.52,0
06-Jan-18,0.4,0
07-Jan-18,0.46,0
08-Jan-18,0.51,0
09-Jan-18,0.69,0
10-Jan-18,0.6,0
11-Jan-18,0.81,0
12-Jan-18,0.39,0
13-Jan-18,0.62,0
14-Jan-18,0.67,0
15-Jan-18,0.63,0
16-Jan-18,0.63,0
17-Jan-18,0.59,0
18-Jan-18,0.44,0
19-Jan-18,0.57,0
20-Jan-18,0.72,0
21-Jan-18,0.51,0
22-Jan-18,0.51,0
23-Jan-18,0.32,0
24-Jan-18,0.37,0.01
25-Jan-18,0.55,0
26-Jan-18,0.89,0
27-Jan-18,0.98,0
28-Jan-18,1.13,0
29-Jan-18,0.85,0
30-Jan-18,0.44,0
31-Jan-18,0.41,0
01-Feb-18,0.24,0
02-Feb-18,0.17,0
03-Feb-18,0.28,0
04-Feb-18,0.37,0
05-Feb-18,0.45,0
06-Feb-18,0.44,0
07-Feb-18,0.36,0
08-Feb-18,0.34,0
09-Feb-18,0.29,0
10-Feb-18,0.62,0
11-Feb-18,0.23,0
12-Feb-18,0.24,4.84
13-Feb-18,0.4,2.05
14-Feb-18,0.55,5.81
15-Feb-18,0.46,0
16-Feb-18,0.49,0
17-Feb-18,0.46,0
18-Feb-18,0.58,0
19-Feb-18,0.92,0
20-Feb-18,0.57,0
21-Feb-18,0.43,0
22-Feb-18,0.39,0
23-Feb-18,0.34,0
24-Feb-18,0.3,0
25-Feb-18,0.48,0
26-Feb-18,0.33,0
27-Feb-18,0.61,0
28-Feb-18,0.4,0
01-Mar-18,0.35,0
02-Mar-18,0.38,0
03-Mar-18,0.47,0
04-Mar-18,0.35,0
05-Mar-18,0.25,0.01
06-Mar-18,0.14,0
07-Mar-18,0.16,0
08-Mar-18,0.22,0.04
09-Mar-18,0.24,0.09
10-Mar-18,0.26,0
11-Mar-18,0.44,0
12-Mar-18,0.39,0
13-Mar-18,0.18,0
14-Mar-18,0.19,0
15-Mar-18,0.13,0
16-Mar-18,0.24,0.01
17-Mar-18,0.13,0
18-Mar-18,0.16,0
19-Mar-18,0.19,0
20-Mar-18,0.31,0.03
21-Mar-18,0.29,0
22-Mar-18,0.37,0.01
23-Mar-18,0.3,0
24-Mar-18,0.24,0
25-Mar-18,0.42,0
26-Mar-18,0.48,0
27-Mar-18,0.3,0
28-Mar-18,0.3,0
29-Mar-18,0.47,0
30-Mar-18,0.33,0
31-Mar-18,0.24,0
01-Apr-18,0.21,0
02-Apr-18,0.19,0.02
03-Apr-18,0.18,0
04-Apr-18,0.14,0
05-Apr-18,0.11,0
06-Apr-18,0.18,0
07-Apr-18,0.18,0.04
08-Apr-18,0.15,0.7
09-Apr-18,0.09,0.14
10-Apr-18,0.1,0.36
11-Apr-18,0.04,1.22
12-Apr-18,0.07,1.95
13-Apr-18,0.28,0.81
14-Apr-18,0.11,0.03
15-Apr-18,0.14,0.75
16-Apr-18,0.16,0.17
17-Apr-18,0.15,0.03
18-Apr-18,0.19,0.01
19-Apr-18,0.28,0
20-Apr-18,0.18,0
21-Apr-18,0.12,0
22-Apr-18,0.06,0
23-Apr-18,0.07,0
24-Apr-18,0.07,0
25-Apr-18,0.1,0
26-Apr-18,0.04,0
27-Apr-18,0.09,0
28-Apr-18,0.07,0
29-Apr-18,0.06,0.09
30-Apr-18,0.13,0.02
01-May-18,0.12,0.53
02-May-18,0.1,0
03-May-18,0.11,3.15
04-May-18,0.19,0
05-May-18,0.17,0.01
06-May-18,0.09,0
07-May-18,0.07,0.02
08-May-18,0.07,0
09-May-18,0.12,0
10-May-18,0.15,0.01
11-May-18,0.09,0
12-May-18,0.12,0
13-May-18,0.13,0.03
14-May-18,0.21,0.39
15-May-18,0.26,0.53
16-May-18,0.21,0.1
17-May-18,0.13,0.25
18-May-18,0.2,0.01
19-May-18,0.27,0.01
20-May-18,0.19,0.12
21-May-18,0.21,0
22-May-18,0.21,0.12
23-May-18,0.17,0.11
24-May-18,0.19,0
25-May-18,0.25,0.34
26-May-18,0.28,0.28
27-May-18,0.4,0.21
28-May-18,0.4,0
29-May-18,0.62,0.01
30-May-18,0.74,0
31-May-18,1.03,1.06
01-Jun-18,1.2,0.35
02-Jun-18,1.11,1.16
03-Jun-18,0.91,1.26
04-Jun-18,0.94,0.56
05-Jun-18,1.29,0.14
06-Jun-18,1.45,0.88
07-Jun-18,2.21,1.88
08-Jun-18,2.32,2.01
09-Jun-18,2.04,4.29
10-Jun-18,2.17,13.58
11-Jun-18,2.34,7.12
12-Jun-18,2.46,4.98
13-Jun-18,2.72,0.6
14-Jun-18,2.83,1.57
15-Jun-18,3.1,0
16-Jun-18,3.22,0
17-Jun-18,3.67,0.09
18-Jun-18,4.27,0.8
19-Jun-18,4.2,2.4
20-Jun-18,4.14,3.05
21-Jun-18,4.77,1.41
22-Jun-18,5.62,4.24
23-Jun-18,5.99,4.97
24-Jun-18,6.22,7.1
25-Jun-18,7.98,3.61
26-Jun-18,7.95,4.84
27-Jun-18,9.65,10.47
28-Jun-18,9.93,14.42
29-Jun-18,8.56,21.6
30-Jun-18,8.24,6.43
01-Jul-18,9.4,1.66
02-Jul-18,9.3,3.27
03-Jul-18,9.02,3.85
04-Jul-18,9.27,4.75
05-Jul-18,10.2,7.61
06-Jul-18,12.6,9.72
07-Jul-18,11.63,10.53
08-Jul-18,10.72,4.91
09-Jul-18,11,5.71
10-Jul-18,10.03,11.36
11-Jul-18,10.82,11.41
12-Jul-18,11.88,21.89
13-Jul-18,12.85,16.75
14-Jul-18,10.57,11.77
15-Jul-18,10.1,10.39
16-Jul-18,10.44,8.65
17-Jul-18,10.37,17.57
18-Jul-18,10.15,17.71
19-Jul-18,11.07,18.19
20-Jul-18,11.55,6.69
21-Jul-18,11.18,3.82
22-Jul-18,11.18,8.63
23-Jul-18,10.81,22.88
24-Jul-18,10.78,26.95
25-Jul-18,11.19,9.55
26-Jul-18,12.77,21.38
27-Jul-18,11.94,6.86
28-Jul-18,12.16,1.05
29-Jul-18,11.54,2.2
30-Jul-18,10.73,3.88
31-Jul-18,10.68,5.9
01-Aug-18,12.07,4.62
02-Aug-18,11.53,5.5
03-Aug-18,13.06,2.57
04-Aug-18,13.91,0.28
05-Aug-18,13.58,0.35
06-Aug-18,12.39,0.39
07-Aug-18,11.84,5.15
08-Aug-18,13.15,13.11
09-Aug-18,13.09,15.46
10-Aug-18,13.21,8.77
11-Aug-18,11.15,5.83
12-Aug-18,10.29,4.31
13-Aug-18,10.52,5.61
14-Aug-18,11.46,2.1
15-Aug-18,12.81,3.63
16-Aug-18,13.73,16.19
17-Aug-18,12.4,16.46
18-Aug-18,11.46,3.58
19-Aug-18,11.43,6.65
20-Aug-18,10.46,5.86
21-Aug-18,9.42,33.53
22-Aug-18,9.16,24.38
23-Aug-18,10.81,7
24-Aug-18,9.39,7.78
25-Aug-18,9.11,5.75
26-Aug-18,9.13,7.18
27-Aug-18,8.12,2.23
28-Aug-18,8.79,10.45
29-Aug-18,10.08,15.75
30-Aug-18,10.11,4.79
31-Aug-18,10.43,11.17
01-Sep-18,9.52,17.72
02-Sep-18,9.36,14.52
03-Sep-18,9.5,5.72
04-Sep-18,9.18,5.88
05-Sep-18,10.54,7.71
06-Sep-18,8.96,14.31
07-Sep-18,7.61,14.09
08-Sep-18,8.26,23.45
09-Sep-18,9.2,3.78
10-Sep-18,7.75,0.43
11-Sep-18,7.19,0.18
12-Sep-18,7.74,0.34
13-Sep-18,6.9,1.42
14-Sep-18,7.28,0.26
15-Sep-18,8.54,0.05
16-Sep-18,6.97,0.67
17-Sep-18,5.61,0.37
18-Sep-18,4.5,0.07
19-Sep-18,3.67,0.79
20-Sep-18,4.13,0.04
21-Sep-18,4.34,1.35
22-Sep-18,4.76,20.7
23-Sep-18,4.88,17.58
24-Sep-18,4.16,1.76
25-Sep-18,3.69,0.79
26-Sep-18,3,0.05
27-Sep-18,3.18,0.16
28-Sep-18,2.51,0.01
29-Sep-18,2.37,0
30-Sep-18,2.14,0
01-Oct-18,1.87,0
02-Oct-18,2.51,0
03-Oct-18,2.52,0
04-Oct-18,2.82,0.01
05-Oct-18,1.83,0.83
06-Oct-18,1.63,0.59
07-Oct-18,1.77,0
08-Oct-18,1.82,0
09-Oct-18,2.09,0
10-Oct-18,2.02,0
11-Oct-18,1.86,0
12-Oct-18,1.72,0.09
13-Oct-18,1.76,0.02
14-Oct-18,0.76,0
15-Oct-18,0.38,0
16-Oct-18,0.36,0
17-Oct-18,0.71,0
18-Oct-18,1.13,0
19-Oct-18,1.29,0
20-Oct-18,0.55,0
21-Oct-18,0.57,0.06
22-Oct-18,0.26,0.04
23-Oct-18,0.33,0
24-Oct-18,0.39,0
25-Oct-18,0.23,0
26-Oct-18,0.11,0
27-Oct-18,0.24,0
28-Oct-18,0.23,0
29-Oct-18,0.34,0
30-Oct-18,0.56,0
31-Oct-18,0.53,0
01-Nov-18,0.75,0
02-Nov-18,0.12,0
03-Nov-18,0.14,0
04-Nov-18,0.15,0
05-Nov-18,0.35,0.01
06-Nov-18,0.57,0.44
07-Nov-18,0.68,0
08-Nov-18,0.52,0
09-Nov-18,0.55,0
10-Nov-18,0.78,0
11-Nov-18,0.6,0
12-Nov-18,0.24,0
13-Nov-18,0.26,0
14-Nov-18,0.31,0
15-Nov-18,0.24,0
16-Nov-18,0.1,0
17-Nov-18,0.11,0
18-Nov-18,0.29,0
19-Nov-18,0.36,0
20-Nov-18,0.59,0.01
21-Nov-18,0.26,0
22-Nov-18,0.54,0
23-Nov-18,0.54,0
24-Nov-18,0.7,0
25-Nov-18,0.28,0
26-Nov-18,0.46,0
27-Nov-18,0.32,0
28-Nov-18,0.73,0
29-Nov-18,0.59,0
30-Nov-18,0.44,0
01-Dec-18,0.46,0
02-Dec-18,0.3,0
03-Dec-18,0.14,0
04-Dec-18,0.21,0
05-Dec-18,0.49,0
06-Dec-18,0.17,0
07-Dec-18,0.13,0
08-Dec-18,0.22,0
09-Dec-18,0.24,0.03
10-Dec-18,0.35,0.21
11-Dec-18,0.45,1.01
12-Dec-18,0.35,0.01
13-Dec-18,0.28,0.02
14-Dec-18,0.16,0
15-Dec-18,0.04,0
16-Dec-18,0.19,0
17-Dec-18,0.13,0.02
18-Dec-18,0.17,2.66
19-Dec-18,0.12,0
20-Dec-18,0.29,0
21-Dec-18,0.15,0
22-Dec-18,0.14,0
23-Dec-18,0.45,0
24-Dec-18,0.43,0
25-Dec-18,0.29,0
26-Dec-18,0.2,0
27-Dec-18,0.24,0
28-Dec-18,0.21,0
29-Dec-18,0.3,0
30-Dec-18,0.14,0
31-Dec-18,0.2,0
01-Jan-19,0.31,0
02-Jan-19,0.45,0
03-Jan-19,0.34,0
04-Jan-19,0.41,0
05-Jan-19,0.52,0
06-Jan-19,0.4,0
07-Jan-19,0.46,0.04
08-Jan-19,0.51,0
09-Jan-19,0.69,0
10-Jan-19,0.6,0
11-Jan-19,0.81,0
12-Jan-19,0.39,0
13-Jan-19,0.62,0
14-Jan-19,0.67,0
15-Jan-19,0.63,0
16-Jan-19,0.63,0
17-Jan-19,0.59,0
18-Jan-19,0.44,0
19-Jan-19,0.57,0
20-Jan-19,0.72,0
21-Jan-19,0.51,0
22-Jan-19,0.51,0.24
23-Jan-19,0.32,0.18
24-Jan-19,0.37,0.09
25-Jan-19,0.55,4.35
26-Jan-19,0.89,2.21
27-Jan-19,0.98,0.06
28-Jan-19,1.13,0
29-Jan-19,0.85,0
30-Jan-19,0.44,0
31-Jan-19,0.41,0
01-Feb-19,0.24,0
02-Feb-19,0.17,0
03-Feb-19,0.28,0
04-Feb-19,0.37,0
05-Feb-19,0.45,0
06-Feb-19,0.44,0.03
07-Feb-19,0.36,0
08-Feb-19,0.34,0.86
09-Feb-19,0.29,0.14
10-Feb-19,0.62,0
11-Feb-19,0.23,0
12-Feb-19,0.24,0
13-Feb-19,0.4,0
14-Feb-19,0.55,0.58
15-Feb-19,0.46,1.3
16-Feb-19,0.49,2.4
17-Feb-19,0.46,0
18-Feb-19,0.58,0
19-Feb-19,0.92,0
20-Feb-19,0.57,0
21-Feb-19,0.43,0.15
22-Feb-19,0.39,0
23-Feb-19,0.34,0.05
24-Feb-19,0.3,0
25-Feb-19,0.48,0.17
26-Feb-19,0.33,0
27-Feb-19,0.61,0.49
28-Feb-19,0.4,0.25
01-Mar-19,0.35,0
02-Mar-19,0.38,0
03-Mar-19,0.47,2.4
04-Mar-19,0.35,0.88
05-Mar-19,0.25,0.01
06-Mar-19,0.14,0
07-Mar-19,0.16,0
08-Mar-19,0.22,0
09-Mar-19,0.24,0
10-Mar-19,0.26,0
11-Mar-19,0.44,0
12-Mar-19,0.39,0
13-Mar-19,0.18,0
14-Mar-19,0.19,0.76
15-Mar-19,0.13,1.14
16-Mar-19,0.24,0.53
17-Mar-19,0.13,0.05
18-Mar-19,0.16,2.8
19-Mar-19,0.19,0
20-Mar-19,0.31,0
21-Mar-19,0.29,0.49
22-Mar-19,0.37,0.08
23-Mar-19,0.3,0
24-Mar-19,0.24,0
25-Mar-19,0.42,0
26-Mar-19,0.48,0.11
27-Mar-19,0.3,0
28-Mar-19,0.3,0
29-Mar-19,0.47,0
30-Mar-19,0.33,0
31-Mar-19,0.24,0
01-Apr-19,0.21,0
02-Apr-19,0.19,0
03-Apr-19,0.18,0
04-Apr-19,0.14,0
05-Apr-19,0.11,0
06-Apr-19,0.18,0
07-Apr-19,0.18,0
08-Apr-19,0.15,0.11
09-Apr-19,0.09,0
10-Apr-19,0.1,0
11-Apr-19,0.04,0
12-Apr-19,0.07,0.12
13-Apr-19,0.28,0.03
14-Apr-19,0.11,0.02
15-Apr-19,0.14,0.03
16-Apr-19,0.16,0.23
17-Apr-19,0.15,6.01
18-Apr-19,0.19,0.87
19-Apr-19,0.28,0.08
20-Apr-19,0.18,0
21-Apr-19,0.12,0.02
22-Apr-19,0.06,0
23-Apr-19,0.07,0
24-Apr-19,0.07,0
25-Apr-19,0.1,0
26-Apr-19,0.04,0
27-Apr-19,0.09,0
28-Apr-19,0.07,0
29-Apr-19,0.06,0
30-Apr-19,0.13,0
01-May-19,0.12,0
02-May-19,0.1,0.09
03-May-19,0.11,0.01
04-May-19,0.19,0.34
05-May-19,0.17,0.33
06-May-19,0.09,0
07-May-19,0.07,0
08-May-19,0.07,0
09-May-19,0.12,0
10-May-19,0.15,0
11-May-19,0.09,0
12-May-19,0.12,0.02
13-May-19,0.13,0.08
14-May-19,0.21,0.28
15-May-19,0.26,0.12
16-May-19,0.21,0.27
17-May-19,0.13,0
18-May-19,0.2,0
19-May-19,0.27,0
20-May-19,0.19,0
21-May-19,0.21,0
22-May-19,0.21,0.04
23-May-19,0.17,0.05
24-May-19,0.19,0.03
25-May-19,0.25,0.01
26-May-19,0.28,0
27-May-19,0.4,0
28-May-19,0.4,0
29-May-19,0.62,0
30-May-19,0.74,0.01
31-May-19,1.03,0.01
01-Jun-19,1.2,0.24
02-Jun-19,1.11,0.14
03-Jun-19,0.91,0.12
04-Jun-19,0.94,0.29
05-Jun-19,1.29,0.01
06-Jun-19,1.45,0
07-Jun-19,2.21,0
08-Jun-19,2.32,0.42
09-Jun-19,2.04,0.26
10-Jun-19,2.17,0.13
11-Jun-19,2.34,0.06
12-Jun-19,2.46,0.27
13-Jun-19,2.72,1.07
14-Jun-19,2.83,3.03
15-Jun-19,3.1,2.52
16-Jun-19,3.22,2.67
17-Jun-19,3.67,0.86
18-Jun-19,4.27,2.08
19-Jun-19,4.2,6.05
20-Jun-19,4.14,3.34
21-Jun-19,4.77,0.53
22-Jun-19,5.62,4.43
23-Jun-19,5.99,4.76
24-Jun-19,6.22,4.37
25-Jun-19,7.98,5.19
26-Jun-19,7.95,2.89
27-Jun-19,9.65,5.28
28-Jun-19,9.93,4.84
29-Jun-19,8.56,4.74
30-Jun-19,8.24,7.71
