Daily rainfall(in mm) trends for Chhattisgarh from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"01-Jun-2022",1.24,0.1
"02-Jun-2022",1.57,0.02
"03-Jun-2022",2.58,0.14
"04-Jun-2022",3.29,0.01
"05-Jun-2022",2.52,0.02
"06-Jun-2022",2.85,0.24
"07-Jun-2022",2.95,0.01
"08-Jun-2022",2.41,0.09
"09-Jun-2022",3.49,0
"10-Jun-2022",4.05,0.44
"11-Jun-2022",5,0.29
"12-Jun-2022",4.87,4.15
"13-Jun-2022",4.47,1.35
"14-Jun-2022",4.32,0.96
"15-Jun-2022",5.08,2.67
"16-Jun-2022",4.97,12.13
"17-Jun-2022",5.64,2.26
"18-Jun-2022",5.1,9.89
"19-Jun-2022",6.57,10.86
"20-Jun-2022",7.37,10.02
"21-Jun-2022",7.66,14.13
"22-Jun-2022",7.91,3.25
"23-Jun-2022",8.33,5.73
"24-Jun-2022",10.03,7.02
"25-Jun-2022",10.06,13.34
"26-Jun-2022",11.14,9.48
"27-Jun-2022",12.42,5.34
"28-Jun-2022",12.07,4.87
"29-Jun-2022",9.33,3.09
"30-Jun-2022",10.73,12.18
"01-Jul-2022",11.72,7.25
"02-Jul-2022",11.2,9.22
"03-Jul-2022",12.39,12.06
"04-Jul-2022",12.59,18.96
"05-Jul-2022",13.44,9.99
"06-Jul-2022",11.63,13.85
"07-Jul-2022",11.42,15.17
"08-Jul-2022",13,8.96
"09-Jul-2022",10.68,20.79
"10-Jul-2022",10.36,16.72
"11-Jul-2022",12.23,21.48
"12-Jul-2022",13.42,28.46
"13-Jul-2022",12.21,34.33
"14-Jul-2022",10.65,18.73
"15-Jul-2022",11.43,26.88
"18-Jul-2022",11.06,23.6
"19-Jul-2022",12.29,4.29
"20-Jul-2022",12.24,1.49
"21-Jul-2022",11.17,4.02
"22-Jul-2022",10.36,11.15
"23-Jul-2022",10.5,28.2
"24-Jul-2022",11.86,19.72
"25-Jul-2022",11.96,10.72
"26-Jul-2022",14.45,12.01
"27-Jul-2022",13.41,12.71
"28-Jul-2022",13.39,1.05
"29-Jul-2022",10.95,5.57
"30-Jul-2022",11.85,5.97
"31-Jul-2022",10.26,1.76
"01-Aug-2022",13.73,2.69
"02-Aug-2022",13.96,4.42
"03-Aug-2022",13.36,3.2
"04-Aug-2022",15.43,16.14
"05-Aug-2022",12.39,8.73
"06-Aug-2022",10.92,7.35
"07-Aug-2022",13.15,12.57
"08-Aug-2022",13.54,30.42
"09-Aug-2022",13.99,22.91
"10-Aug-2022",12.13,41.16
"11-Aug-2022",10.92,14.01
"12-Aug-2022",11.96,17.87
"13-Aug-2022",12.97,20.43
"14-Aug-2022",14.43,37.78
"15-Aug-2022",14.56,73.88
"16-Aug-2022",13.98,19.56
"17-Aug-2022",12.05,0.64
"18-Aug-2022",10.23,1.2
"19-Aug-2022",9.71,2.29
"20-Aug-2022",11.73,16.42
"21-Aug-2022",11.5,26.52
"22-Aug-2022",13.86,5.12
"23-Aug-2022",12.38,1.75
"24-Aug-2022",7.92,1.49
"25-Aug-2022",9.18,27.61
"26-Aug-2022",7.98,2.16
"27-Aug-2022",9.68,0.2
"28-Aug-2022",10.59,2.64
"29-Aug-2022",9.67,14.39
"30-Aug-2022",9.67,3.45
"31-Aug-2022",8.69,3.35
"01-Sep-2022",7.45,4.69
"02-Sep-2022",8.25,2.49
"03-Sep-2022",10.38,2.69
"04-Sep-2022",10.82,10.91
"05-Sep-2022",9.59,8.96
"06-Sep-2022",8,1.3
"07-Sep-2022",8.76,2.68
"08-Sep-2022",9.72,5.29
"09-Sep-2022",9.44,2.69
"10-Sep-2022",9,9.01
"11-Sep-2022",10.47,20.79
"12-Sep-2022",11.64,22.75
"13-Sep-2022",11.19,14.36
"14-Sep-2022",8.75,12.04
"15-Sep-2022",7.64,1.71
"16-Sep-2022",6.63,1.65
"17-Sep-2022",6.82,2.46
"18-Sep-2022",5.72,3.33
"19-Sep-2022",5.57,15.05
"20-Sep-2022",5.14,18.67
"21-Sep-2022",5.94,14.1
"22-Sep-2022",7.36,7.73
"23-Sep-2022",7.91,5.94
"24-Sep-2022",6.96,3.18
"25-Sep-2022",5.48,0.3
"26-Sep-2022",4.76,2.03
"27-Sep-2022",5.03,6.69
"28-Sep-2022",4.19,3.77
"29-Sep-2022",3.2,8.86
"30-Sep-2022",3.58,8.02
"01-Oct-2022",4.93,2.8
"02-Oct-2022",4.35,0.15
"03-Oct-2022",3.64,1.43
"04-Oct-2022",4.05,5.21
"05-Oct-2022",3.33,5.63
"06-Oct-2022",2.52,2.47
"07-Oct-2022",2.73,4.32
"08-Oct-2022",2.95,3.32
"09-Oct-2022",3.35,2.07
"10-Oct-2022",2.39,1.15
"11-Oct-2022",1.82,11.37
"12-Oct-2022",2.24,5.79
"13-Oct-2022",1.75,8.8
"14-Oct-2022",1.88,2.11
"15-Oct-2022",1.37,3.6
"16-Oct-2022",1.18,1.88
"17-Oct-2022",1.03,3
"18-Oct-2022",1.73,4.84
"19-Oct-2022",1.79,1.43
"20-Oct-2022",2.47,0.18
"21-Oct-2022",2.41,0.01
"22-Oct-2022",1.58,0
"23-Oct-2022",1.48,0
"24-Oct-2022",1.89,0
"25-Oct-2022",1.8,0.04
"26-Oct-2022",1,0
"27-Oct-2022",0.66,0
"28-Oct-2022",1.05,0
"29-Oct-2022",1.01,0
"30-Oct-2022",1.25,0
"31-Oct-2022",0.46,0
"01-Nov-2022",0.32,0
"02-Nov-2022",0.44,0
"03-Nov-2022",0.49,0
"04-Nov-2022",0.68,0.02
"05-Nov-2022",0.55,0
"06-Nov-2022",0.43,0
"07-Nov-2022",0.41,0
"08-Nov-2022",0.24,0
"09-Nov-2022",0.15,0
"10-Nov-2022",0.29,0
"11-Nov-2022",0.27,0
"12-Nov-2022",0.29,0
"13-Nov-2022",0.21,0
"14-Nov-2022",0.15,0
"15-Nov-2022",0.31,0
"16-Nov-2022",0.12,0
"17-Nov-2022",0.08,0
"18-Nov-2022",0.19,0
"19-Nov-2022",0.67,0
"20-Nov-2022",0.48,0
"21-Nov-2022",0.45,0
"22-Nov-2022",0.23,0
"23-Nov-2022",0.26,0.01
"24-Nov-2022",0.47,0
"25-Nov-2022",0.48,0
"26-Nov-2022",0.56,0
"27-Nov-2022",0.45,0
"28-Nov-2022",0.31,0
"29-Nov-2022",0.14,0
"30-Nov-2022",0.27,0
"01-Dec-2022",0.23,0
"02-Dec-2022",0.32,0
"03-Dec-2022",0.08,0
"04-Dec-2022",0.09,0
"05-Dec-2022",0.34,0
"06-Dec-2022",0.23,0
"07-Dec-2022",0.02,0
"08-Dec-2022",0.06,0
"09-Dec-2022",0.12,0
"10-Dec-2022",0.13,0.07
"11-Dec-2022",0.42,0.01
"12-Dec-2022",0.29,0.65
"13-Dec-2022",0.18,0.92
"14-Dec-2022",0.29,0.11
"15-Dec-2022",0.17,0.06
"16-Dec-2022",0.05,0.47
"17-Dec-2022",0.12,0
"18-Dec-2022",0.09,0
"19-Dec-2022",0.18,0
"20-Dec-2022",0.03,0
"21-Dec-2022",0.04,0
"22-Dec-2022",0.03,0
"23-Dec-2022",0.03,0
"24-Dec-2022",0.17,0
"25-Dec-2022",0.32,0
"26-Dec-2022",0.26,0
"27-Dec-2022",0.1,0
"28-Dec-2022",0.13,0
"29-Dec-2022",0.07,0
"30-Dec-2022",0.05,0
"31-Dec-2022",0.09,0
"01-Jan-2023",0.24,0
"02-Jan-2023",0.32,0
"03-Jan-2023",0.37,0
"04-Jan-2023",0.3,0.03
"05-Jan-2023",0.46,0.12
"06-Jan-2023",0.73,0
"07-Jan-2023",0.25,0
"08-Jan-2023",0.23,0
"09-Jan-2023",0.21,0
"10-Jan-2023",0.24,0
"11-Jan-2023",0.88,0
"12-Jan-2023",0.54,0
"13-Jan-2023",0.43,0
"14-Jan-2023",0.4,0
"15-Jan-2023",0.43,0
"16-Jan-2023",0.42,0
"18-Jan-2023",0.14,0
"19-Jan-2023",0.15,0
"20-Jan-2023",0.37,0
"21-Jan-2023",0.77,0
"22-Jan-2023",0.67,0
"23-Jan-2023",0.4,0
"24-Jan-2023",0.22,0
"25-Jan-2023",0.38,0
"26-Jan-2023",0.29,0
"27-Jan-2023",0.62,0
"28-Jan-2023",0.93,0
"29-Jan-2023",0.7,0
"30-Jan-2023",0.66,0
"31-Jan-2023",0.42,0
"01-Feb-2023",0.74,0
"02-Feb-2023",0.34,0
"03-Feb-2023",0.3,0
"04-Feb-2023",0.43,0
"05-Feb-2023",0.39,0
"06-Feb-2023",0.56,0
"07-Feb-2023",0.6,0
"08-Feb-2023",0.44,0
"09-Feb-2023",0.32,0
"10-Feb-2023",0.56,0
"11-Feb-2023",0.27,0
"12-Feb-2023",0.54,0
"13-Feb-2023",0.35,0
"14-Feb-2023",0.56,0
"15-Feb-2023",0.64,0
"16-Feb-2023",0.4,0
"17-Feb-2023",0.36,0
"18-Feb-2023",0.53,0
"19-Feb-2023",1.14,0
"20-Feb-2023",0.42,0
"21-Feb-2023",0.62,0
"22-Feb-2023",0.87,0
"23-Feb-2023",0.7,0
"24-Feb-2023",0.43,0
"25-Feb-2023",0.58,0
"26-Feb-2023",0.33,0
"27-Feb-2023",0.62,0
"28-Feb-2023",0.7,0
"01-Mar-2023",0.46,0
"02-Mar-2023",0.61,0
"03-Mar-2023",0.54,0
"04-Mar-2023",0.54,0
"05-Mar-2023",0.19,0
"06-Mar-2023",0.23,0
"07-Mar-2023",0.2,0
"08-Mar-2023",0.24,0.06
"09-Mar-2023",0.22,0
"10-Mar-2023",0.23,0
"11-Mar-2023",0.55,0.25
"12-Mar-2023",0.61,0
"13-Mar-2023",0.35,0
"14-Mar-2023",0.23,0
"15-Mar-2023",0.22,0
"16-Mar-2023",0.37,0.07
"17-Mar-2023",0.46,1.87
"18-Mar-2023",0.33,2.23
"19-Mar-2023",0.26,15.94
"20-Mar-2023",0.6,6.54
"21-Mar-2023",0.53,2.46
"22-Mar-2023",0.6,2.8
"23-Mar-2023",0.8,1.09
"24-Mar-2023",0.24,0.14
"25-Mar-2023",0.82,0.13
"26-Mar-2023",1.02,0.65
"27-Mar-2023",0.83,1.17
"28-Mar-2023",0.5,0.51
"29-Mar-2023",0.83,0.52
"30-Mar-2023",0.88,0.23
"31-Mar-2023",0.73,2.77
"01-Apr-2023",0.51,6.67
"02-Apr-2023",0.48,1.47
"03-Apr-2023",0.52,0.01
"04-Apr-2023",0.42,0
"05-Apr-2023",0.5,0.29
"06-Apr-2023",0.78,0.44
"07-Apr-2023",0.55,2.31
"08-Apr-2023",0.54,0.38
"09-Apr-2023",0.5,0.19
"10-Apr-2023",0.56,0.72
"11-Apr-2023",0.39,0.02
"12-Apr-2023",0.57,0
"13-Apr-2023",0.2,0
"14-Apr-2023",0.24,0.11
"15-Apr-2023",0.4,0
"16-Apr-2023",0.37,0
"17-Apr-2023",0.36,0
"18-Apr-2023",0.8,0
"19-Apr-2023",1.06,0.01
"20-Apr-2023",0.57,0.74
"21-Apr-2023",0.37,1.87
"22-Apr-2023",0.36,0.62
"23-Apr-2023",0.49,7.86
"24-Apr-2023",0.54,4.11
"25-Apr-2023",0.46,3.89
"26-Apr-2023",0.38,4.79
"27-Apr-2023",0.49,0.45
"28-Apr-2023",0.25,1.86
"29-Apr-2023",0.37,1.95
"30-Apr-2023",0.59,2.83
"01-May-2023",0.61,8.84
"02-May-2023",0.48,4.82
"03-May-2023",0.64,5.46
"04-May-2023",0.58,0.94
"05-May-2023",0.7,0.31
"06-May-2023",0.75,2.5
"07-May-2023",0.49,0.1
"08-May-2023",0.53,0.91
"09-May-2023",0.36,0.07
"10-May-2023",0.43,1.32
"11-May-2023",0.61,0.25
"12-May-2023",0.63,0
"13-May-2023",1.07,0
"14-May-2023",0.89,0
"15-May-2023",0.8,0
"16-May-2023",0.89,0.03
"17-May-2023",0.62,0
"18-May-2023",0.74,0
"19-May-2023",0.82,0.24
"20-May-2023",0.41,3.71
"21-May-2023",0.53,0.72
"22-May-2023",0.43,3.69
"23-May-2023",0.62,2.79
"24-May-2023",0.67,0.34
"25-May-2023",0.65,0.22
"26-May-2023",0.67,0.78
"27-May-2023",0.5,0.4
"28-May-2023",0.68,1.76
"29-May-2023",1.14,0.15
"30-May-2023",1.19,0.47
"31-May-2023",0.72,0.46
"01-Jun-2023",1.24,0.14
"02-Jun-2023",1.57,0.04
"03-Jun-2023",2.58,0
"04-Jun-2023",3.29,0.01
"05-Jun-2023",2.52,0.62
"06-Jun-2023",2.85,0.51
"07-Jun-2023",2.95,0.47
"08-Jun-2023",2.41,0.04
"09-Jun-2023",3.49,0.03
"10-Jun-2023",4.05,0.01
"11-Jun-2023",5,0.12
"12-Jun-2023",4.87,0.11
"14-Jun-2023",4.32,0.54
"15-Jun-2023",5.08,0.72
"16-Jun-2023",4.97,0.2
"17-Jun-2023",5.64,0.04
"18-Jun-2023",5.1,0.29
"19-Jun-2023",6.57,0.32
"20-Jun-2023",7.37,0.22
"21-Jun-2023",7.66,3.44
"22-Jun-2023",7.91,8.41
"23-Jun-2023",8.33,18.36
"24-Jun-2023",10.03,7.36
"25-Jun-2023",10.06,13.31
"26-Jun-2023",11.14,34.79
"27-Jun-2023",12.42,34.8
"28-Jun-2023",12.07,23.22
"29-Jun-2023",9.33,11.31
"30-Jun-2023",10.73,7.84
"01-Jul-2023",11.72,1.03
"02-Jul-2023",11.2,0.24
"03-Jul-2023",12.39,0.51
"04-Jul-2023",12.59,4.31
"05-Jul-2023",13.44,11.81
"06-Jul-2023",11.63,8.85
"07-Jul-2023",11.42,29.87
"08-Jul-2023",13,11.3
"09-Jul-2023",10.68,9.89
"10-Jul-2023",10.36,1.04
"11-Jul-2023",12.23,11.73
"12-Jul-2023",13.42,3.98
"13-Jul-2023",12.21,1.32
"14-Jul-2023",10.65,3.73
"15-Jul-2023",11.43,3.75
"16-Jul-2023",12.65,18.22
"17-Jul-2023",11.63,24.56
"18-Jul-2023",11.06,20.72
"19-Jul-2023",12.29,19.99
"20-Jul-2023",12.24,14.26
"21-Jul-2023",11.17,13.46
"22-Jul-2023",10.36,15.99
"23-Jul-2023",10.5,17.05
"24-Jul-2023",11.86,8.27
"25-Jul-2023",11.96,7.09
"26-Jul-2023",14.45,5.14
"27-Jul-2023",13.41,15.47
"28-Jul-2023",13.39,13.4
"29-Jul-2023",10.95,10.96
"30-Jul-2023",11.85,10.58
"31-Jul-2023",10.26,2.99
"01-Aug-2023",13.73,8.77
"02-Aug-2023",13.96,31.01
"03-Aug-2023",13.36,57.85
"04-Aug-2023",15.43,16.45
"05-Aug-2023",12.39,6.37
"06-Aug-2023",10.92,3.61
"07-Aug-2023",13.15,4.75
"08-Aug-2023",13.54,1.23
"09-Aug-2023",13.99,0.22
"10-Aug-2023",12.13,0.81
"11-Aug-2023",10.92,1.59
"12-Aug-2023",11.96,2.43
"13-Aug-2023",12.97,1.1
"14-Aug-2023",14.43,0.73
"15-Aug-2023",14.56,3.65
"16-Aug-2023",13.98,3.54
"17-Aug-2023",12.05,5.39
"18-Aug-2023",10.23,21.34
"19-Aug-2023",9.71,30.47
"20-Aug-2023",11.73,5.84
"21-Aug-2023",11.5,0.99
"22-Aug-2023",13.86,1.18
"23-Aug-2023",12.38,6.32
"24-Aug-2023",7.92,9.93
"25-Aug-2023",9.18,7.01
"26-Aug-2023",7.98,3.7
"27-Aug-2023",9.68,4
"28-Aug-2023",10.59,1.32
"29-Aug-2023",9.67,0.61
"30-Aug-2023",9.67,0.61
"31-Aug-2023",8.69,2.2
"01-Sep-2023",7.45,0.32
"02-Sep-2023",8.25,0.83
"03-Sep-2023",10.38,7.65
"04-Sep-2023",10.82,20.75
"05-Sep-2023",9.59,12.25
"06-Sep-2023",8,12.7
"07-Sep-2023",8.76,16.53
"08-Sep-2023",9.72,18.06
"09-Sep-2023",9.44,8.2
"10-Sep-2023",9,2.02
"11-Sep-2023",10.47,4.55
"12-Sep-2023",11.64,6.9
"13-Sep-2023",11.19,20.41
"14-Sep-2023",8.75,28.34
"15-Sep-2023",7.64,38.58
"16-Sep-2023",6.63,6.76
"17-Sep-2023",6.82,0.58
"18-Sep-2023",5.72,1.53
"19-Sep-2023",5.57,5.36
"20-Sep-2023",5.14,3.18
"21-Sep-2023",5.94,25.72
"22-Sep-2023",7.36,22.64
"23-Sep-2023",7.91,18.45
"24-Sep-2023",6.96,8.63
"25-Sep-2023",5.48,4.36
"26-Sep-2023",4.76,3.58
"27-Sep-2023",5.03,5.87
"28-Sep-2023",4.19,3.16
"29-Sep-2023",3.2,8.37
"30-Sep-2023",3.58,7.87
"01-Oct-2023",4.93,2.92
"02-Oct-2023",4.35,7.91
"03-Oct-2023",3.64,15.89
"04-Oct-2023",4.05,7.89
"05-Oct-2023",3.33,1.25
"06-Oct-2023",2.52,0.26
"07-Oct-2023",2.73,0.17
"08-Oct-2023",2.95,0.25
"09-Oct-2023",3.35,0
"10-Oct-2023",2.39,0
"11-Oct-2023",1.82,0
"12-Oct-2023",2.24,0
"13-Oct-2023",1.75,0
"14-Oct-2023",1.88,0
"15-Oct-2023",1.37,0
"16-Oct-2023",1.18,0
"17-Oct-2023",1.03,0
"18-Oct-2023",1.73,0.85
"19-Oct-2023",1.79,0.14
"20-Oct-2023",2.47,0.01
"21-Oct-2023",2.41,0.03
"22-Oct-2023",1.58,0
"23-Oct-2023",1.48,0
"24-Oct-2023",1.89,0
"25-Oct-2023",1.8,0
"26-Oct-2023",1,0
"27-Oct-2023",0.66,0
"28-Oct-2023",1.05,0
"29-Oct-2023",1.01,0
"30-Oct-2023",1.25,0
"31-Oct-2023",0.46,0
"01-Nov-2023",0.32,0
"02-Nov-2023",0.44,0.23
"03-Nov-2023",0.49,0.27
"04-Nov-2023",0.68,1.38
"05-Nov-2023",0.55,0.03
"06-Nov-2023",0.43,0.6
"07-Nov-2023",0.41,0.51
"08-Nov-2023",0.24,0.04
"09-Nov-2023",0.15,0
"10-Nov-2023",0.29,0
"11-Nov-2023",0.27,0
"12-Nov-2023",0.29,0
"13-Nov-2023",0.21,0
"14-Nov-2023",0.15,0
"15-Nov-2023",0.31,0
"16-Nov-2023",0.12,0
"17-Nov-2023",0.08,0
"18-Nov-2023",0.19,0
"19-Nov-2023",0.67,0
"20-Nov-2023",0.48,0
"21-Nov-2023",0.45,0
"22-Nov-2023",0.23,0.02
"23-Nov-2023",0.26,0
"24-Nov-2023",0.47,0.08
"25-Nov-2023",0.48,0.76
"26-Nov-2023",0.56,0.07
"27-Nov-2023",0.45,0
"28-Nov-2023",0.31,0
"29-Nov-2023",0.14,0.89
"30-Nov-2023",0.27,0.14
"01-Dec-2023",0.23,0.07
"02-Dec-2023",0.32,0.02
"03-Dec-2023",0.08,0
"04-Dec-2023",0.09,0
"05-Dec-2023",0.34,1.12
"06-Dec-2023",0.23,11.81
"07-Dec-2023",0.02,16.45
"08-Dec-2023",0.06,1.99
"09-Dec-2023",0.12,0.02
"10-Dec-2023",0.13,0
"11-Dec-2023",0.42,0
"12-Dec-2023",0.29,0
"13-Dec-2023",0.18,0
"14-Dec-2023",0.29,0
"15-Dec-2023",0.17,0
"16-Dec-2023",0.05,0
"17-Dec-2023",0.12,0
"18-Dec-2023",0.09,0
"19-Dec-2023",0.18,0
"20-Dec-2023",0.03,0
"21-Dec-2023",0.04,0
"22-Dec-2023",0.03,0
"23-Dec-2023",0.03,0
"24-Dec-2023",0.17,0
"25-Dec-2023",0.32,0
"26-Dec-2023",0.26,0
"27-Dec-2023",0.1,0
"28-Dec-2023",0.13,0
"29-Dec-2023",0.07,0
"30-Dec-2023",0.05,0
"31-Dec-2023",0.09,0
