Daily rainfall(in mm) trends for Uttar pradesh from 01-Jan-2020 to 31-Dec-2023

Dates,NORMAL (mm) ,ACTUAL (mm) 
"19-Jun-2023",2.48,0.05
"20-Jun-2023",2.23,2.45
"21-Jun-2023",2.1,10.17
"22-Jun-2023",2.89,8.99
"23-Jun-2023",4.74,2.67
"24-Jun-2023",5.01,1.83
"25-Jun-2023",4.4,10.2
"26-Jun-2023",5.68,9.12
"27-Jun-2023",5.42,4.16
"28-Jun-2023",7.15,3.03
"29-Jun-2023",7.17,7.5
"30-Jun-2023",7.3,16.36
"01-Jul-2023",7.59,24.96
"02-Jul-2023",7.2,15.41
"03-Jul-2023",6.19,5.76
"04-Jul-2023",6.42,7.02
"05-Jul-2023",7.66,9.37
"06-Jul-2023",7.65,8.86
"07-Jul-2023",9.59,10.84
"08-Jul-2023",10.95,11.16
"09-Jul-2023",9.34,12.39
"10-Jul-2023",10.84,9.83
"11-Jul-2023",11.02,8.59
"12-Jul-2023",10.28,13.41
"13-Jul-2023",8.6,13.28
"14-Jul-2023",10.4,10.3
"15-Jul-2023",11.51,11.9
"16-Jul-2023",10.41,8.51
"17-Jul-2023",10.45,2.91
"18-Jul-2023",9.84,3.31
"19-Jul-2023",11.29,1.21
"20-Jul-2023",10.72,0.22
"21-Jul-2023",10.32,0.17
"22-Jul-2023",10.14,1.28
"23-Jul-2023",8.93,1.35
"24-Jul-2023",8.39,0.36
"25-Jul-2023",9.09,5.51
"26-Jul-2023",10.06,6.21
"27-Jul-2023",9.87,3.75
"28-Jul-2023",9.64,2.15
"29-Jul-2023",11.02,7.65
"30-Jul-2023",9.15,5.65
"31-Jul-2023",8.36,4.01
"01-Aug-2023",10.61,3.82
"02-Aug-2023",11.56,7.4
"03-Aug-2023",8.18,11.08
"04-Aug-2023",9.41,17.59
"05-Aug-2023",9.65,6.82
"06-Aug-2023",10.04,10.63
"07-Aug-2023",9.34,18.01
"08-Aug-2023",10.5,1.95
"09-Aug-2023",10.05,4.83
"10-Aug-2023",10.27,10.92
"11-Aug-2023",10.54,5.54
"12-Aug-2023",13,2.23
"13-Aug-2023",12.31,2.63
"14-Aug-2023",11.81,4.49
"15-Aug-2023",9.33,1.36
"16-Aug-2023",9.2,0.57
"17-Aug-2023",9,1.86
"18-Aug-2023",10.44,4.84
"19-Aug-2023",10.7,3.81
"20-Aug-2023",8.29,1.59
"21-Aug-2023",8.07,0.2
"22-Aug-2023",9.1,8.03
"23-Aug-2023",10.56,41.31
"24-Aug-2023",8.73,23.45
"25-Aug-2023",7.81,12.28
"26-Aug-2023",8.87,5.18
"27-Aug-2023",8.73,0.59
"28-Aug-2023",7.66,0.17
"29-Aug-2023",7.54,0.72
"30-Aug-2023",6.61,1.55
"31-Aug-2023",7.11,0.21
"01-Sep-2023",8.23,0.12
"02-Sep-2023",9.01,0.28
"03-Sep-2023",7.75,0.11
"04-Sep-2023",6.11,2.22
"05-Sep-2023",5.17,1.06
"06-Sep-2023",6.32,3.49
"07-Sep-2023",6.64,8.2
"08-Sep-2023",6.2,7.4
"09-Sep-2023",7.57,12.61
"10-Sep-2023",7.35,16.52
"11-Sep-2023",8.29,29.9
"12-Sep-2023",8.52,11.9
"13-Sep-2023",8.86,1.31
"14-Sep-2023",9.65,2.41
"15-Sep-2023",10.06,3.45
"16-Sep-2023",7.24,1.7
"17-Sep-2023",5.38,4.34
"18-Sep-2023",4.56,4.39
"19-Sep-2023",4.29,0.51
"20-Sep-2023",3.72,2.41
"21-Sep-2023",3.05,2.08
"22-Sep-2023",3.63,3.36
"23-Sep-2023",4.03,3.96
"24-Sep-2023",4.67,2.11
"25-Sep-2023",5.05,1.08
"26-Sep-2023",4.2,0.52
"27-Sep-2023",2.71,0.17
"28-Sep-2023",3.4,0.05
"29-Sep-2023",3.73,0
"30-Sep-2023",2.47,0
"01-Oct-2023",3.5,1.48
"02-Oct-2023",3.62,3.62
"03-Oct-2023",3.48,8.4
"04-Oct-2023",3.22,6.95
"05-Oct-2023",3.81,2.91
"06-Oct-2023",3.28,0.17
"07-Oct-2023",2.6,0.24
"08-Oct-2023",2.71,0.07
"09-Oct-2023",2.32,0
"10-Oct-2023",3.24,0
"11-Oct-2023",1.42,0
"12-Oct-2023",1.85,0
"13-Oct-2023",2.86,0
"14-Oct-2023",1.44,0
"15-Oct-2023",0.51,0
"16-Oct-2023",0.45,0.12
"17-Oct-2023",0.6,6.08
"18-Oct-2023",1.1,0.11
"19-Oct-2023",1.17,0
"20-Oct-2023",0.75,0
"21-Oct-2023",0.56,0
"22-Oct-2023",0.38,0
"23-Oct-2023",0.23,0
"24-Oct-2023",0.09,0
"25-Oct-2023",0.06,0
"26-Oct-2023",0.09,0
"27-Oct-2023",0.08,0
"28-Oct-2023",0.14,0
"29-Oct-2023",0.28,0
"30-Oct-2023",0.95,0
"31-Oct-2023",0.41,0
"01-Nov-2023",0.5,0
"02-Nov-2023",0.25,0
"03-Nov-2023",0.09,0
"04-Nov-2023",0.25,0
"05-Nov-2023",0.01,0
"06-Nov-2023",0.04,0
"07-Nov-2023",0.27,0
"08-Nov-2023",0.12,0
"09-Nov-2023",0.08,0
"10-Nov-2023",0.38,0.08
"11-Nov-2023",0.21,0.65
"12-Nov-2023",0.04,0
"13-Nov-2023",0.09,0
"14-Nov-2023",0.08,0
"15-Nov-2023",0.17,0
"16-Nov-2023",0.08,0
"17-Nov-2023",0.05,0
"18-Nov-2023",0.03,0
"19-Nov-2023",0.04,0
"20-Nov-2023",0.09,0
"21-Nov-2023",0.07,0
"22-Nov-2023",0.09,0
"23-Nov-2023",0.1,0
"24-Nov-2023",0.08,0
"25-Nov-2023",0.15,0
"26-Nov-2023",0.3,0
"27-Nov-2023",0.1,0
"28-Nov-2023",0.13,0.1
"29-Nov-2023",0.03,0.03
"30-Nov-2023",0.08,2.11
"01-Dec-2023",0.1,1.08
"02-Dec-2023",0.18,0.11
"03-Dec-2023",0.25,0
"04-Dec-2023",0.02,1.01
"05-Dec-2023",0.03,2
"06-Dec-2023",0.13,0.01
"07-Dec-2023",0.12,0.67
"08-Dec-2023",0.06,1.26
"09-Dec-2023",0.05,0
"10-Dec-2023",0.14,0
"11-Dec-2023",0.12,0
"12-Dec-2023",0.18,0
"13-Dec-2023",0.11,0
"14-Dec-2023",0.17,0
"15-Dec-2023",0.04,0
"16-Dec-2023",0.1,0
"17-Dec-2023",0.1,0
"18-Dec-2023",0.52,0
"19-Dec-2023",0.15,0
"20-Dec-2023",0.04,0
"21-Dec-2023",0.1,0
"22-Dec-2023",0.21,0
"23-Dec-2023",0.27,0
"24-Dec-2023",0.65,0
"25-Dec-2023",0.51,0
"26-Dec-2023",0.37,0
"27-Dec-2023",0.46,0
"28-Dec-2023",0.29,0
"29-Dec-2023",0.25,0
"30-Dec-2023",0.52,0
"31-Dec-2023",0.21,0
